Ticker,Name,Yahoo,Akt. Kurs,Währung,Perf %,Score,CRV,Elliott-Signal,Elliott-Einstieg,Elliott-Ausstieg,MC-Chance,Zyklus %,Zyklus-Status,ROE %,Debt/Equity,Div. Rendite %,FCF,Enterprise Value,Revenue,FCF Yield %,Growth %,Margin %,Rule of 40,Current Ratio,Institutional Ownership %,Radar Vector,PE,ConfidenceScore,ConfidenceLabel,ConfidenceBreakdown,ISIN,Symbol,YahooSymbol,Sektor,Akt. Kurs [€],Volatility,DownsideDev,MaxDrawdown,AvgVolume,DollarVolume,SMA200,Trend200,MarketRegimeStock,MarketTrend200Stock,MarketRegimeCrypto,MarketTrend200Crypto,MarketDate,RS3M,Sector,Industry,Country,Currency,Perf 1D %,Perf 1Y %,cycle,OpportunityScore,RiskScore,ScoreError,ScoreMarketRegime,ScoreAssetClass,ScoreRiskMult,ScoreOppW,ScoreRiskW,ScoreMarketTrend200,ticker,name,isin,symbol,yahoo_symbol,category,sector,industry,country,currency,price,price_eur,perf_pct,score,crv,confidence,elliott_signal,mc_chance,cycle_status,rs3m,trend200,sma200,volatility,downside_dev,max_drawdown,avg_volume,dollar_volume,regime_stock,trend200_stock,regime_crypto,trend200_crypto,market_date,trend_ok,liquidity_ok,is_crypto,score_status,crypto_base,quote_currency,asset_id,ticker_display,cluster_official,pillar_primary,bucket_type,pillar_confidence,pillar_reason,pillar_tags,TrendOK,LiquidityOK,yahoo
YCA.L,YELLOW CAKE PLC,YCA.L,640.0,GBp,-0.62,12.18,0.0,Seitwärts,0.0,0.0,58.0,8.2,Zyklus-Tief,-0.45,100.0,0.0,-3478875.0,1350797696.0,5420000.0,-0.26,0.0,-153.91,-153.91,35.049,56.08,"[0.0, 0.0, 0.0, 91.83, 100.0]",-239.24458,60.2,MED,"{""coverage"": 1.0, ""confluence"": 0.2, ""risk_clean"": 0.6666666666666666, ""regime_align"": 0.5, ""liquidity"": 0.6851851851851852, ""weights"": {""coverage"": 0.25, ""confluence"": 0.25, ""risk_clean"": 0.2, ""regime_align"": 0.2, ""liquidity"": 0.1}}",JE00BF50RG45,YCA.L,YCA.L,Energie,679.0,0.023781,0.014334,0.195498,1712783.73,1096181589.33,537.9195,0.189769,neutral,0.0422134122701132,bear,-0.2657318610924156,2026-03-06,0.17526,,,,,,,0.0,39.76,30.75,,neutral,stock,,,,0.0422134122701132,YCA.L,YELLOW CAKE PLC,JE00BF50RG45,YCA.L,YCA.L,Energie,Energy,Uranium,Jersey,GBp,640.0,679.0,-0.62,12.18,0.0,60.2,Seitwärts,58.0,Zyklus-Tief,0.17526,0.189769,537.9195,0.023781,0.014334,0.195498,1712783.73,1096181589.33,neutral,0.0422134122701132,bear,-0.2657318610924156,2026-03-06,True,True,False,OK,,,JE00BF50RG45,YCA.L,Uranium,Fundament,pillar,45.0,heuristic from official taxonomy,"grid, storage, electrification",True,True,YCA.L
NESN.SW,NESTLE NAM.,NESN.SW,80.13999938964844,CHF,-5.789854200922195,11.99,0.0,Seitwärts,0.0,0.0,53.9,95.7,Zyklus-Hoch,33.76,225.855,389.0,5756874752.0,263371161600.0,90898997248.0,2.19,-1.8,11.34,9.54,0.714,45.54,"[0.0, 67.52, 0.0, 4.27, 21.26]",17.62689,58.5,MED,"{""coverage"": 1.0, ""confluence"": 0.2, ""risk_clean"": 0.6666666666666666, ""regime_align"": 0.5, ""liquidity"": 0.5185185185185185, ""weights"": {""coverage"": 0.25, ""confluence"": 0.25, ""risk_clean"": 0.2, ""regime_align"": 0.2, ""liquidity"": 0.1}}",CH0038863350,NESN.SW,NESN.SW,Konsum & Lifestyle,72.85,0.2036667038550877,0.1234474349448243,0.1996392657789185,4245393.95,340225868.5618172,77.91874988555908,0.0285072528416043,neutral,0.0422134122701132,bear,-0.2657318610924156,2026-03-06,0.0016767734997622,Consumer Defensive,Packaged Foods,Switzerland,,1.5232133917269852,-0.0506855120158356,0.0,48.16,46.01,,neutral,stock,,,,0.0422134122701132,NESN.SW,NESTLE NAM.,CH0038863350,NESN.SW,NESN.SW,Konsum & Lifestyle,Consumer Defensive,Packaged Foods,Switzerland,,80.13999938964844,72.85,-5.789854200922195,11.99,0.0,58.5,Seitwärts,53.9,Zyklus-Hoch,0.0016767734997622,0.0285072528416043,77.91874988555908,0.2036667038550877,0.1234474349448243,0.1996392657789185,4245393.95,340225868.5618172,neutral,0.0422134122701132,bear,-0.2657318610924156,2026-03-06,True,True,False,OK,,,NESN.SW,NESN.SW,Packaged Foods,,concept2,,concept2 (Konsum) – derived from legacy category,,True,True,NESN.SW
DB1.DE,DEUTSCHE BANK,DB1.DE,241.8000030517578,EUR,-4.139548276531658,11.95,0.0,Seitwärts,0.0,0.0,42.2,59.0,Zyklus-neutral,19.48,54.664,189.0,0.0,1.0,7302400000.0,0.0,4.2,27.59,31.79,1.009,64.75,"[8.4, 38.96, 0.0, 41.03, 28.01]",17.867914,68.6,MED,"{""coverage"": 1.0, ""confluence"": 0.4, ""risk_clean"": 1.0, ""regime_align"": 0.5, ""liquidity"": 0.3641975308641976, ""weights"": {""coverage"": 0.25, ""confluence"": 0.25, ""risk_clean"": 0.2, ""regime_align"": 0.2, ""liquidity"": 0.1}}",DE0005140008,DB1.DE,DB1.DE,Finanzen,33.53,0.2427679837349477,0.1848921297394416,0.2960801131219616,543918.6,131519519.13990784,237.6375003051758,0.0175161863815118,neutral,0.0422134122701132,bear,-0.2657318610924156,2026-03-06,0.0491216020946534,Financial Services,Financial Data & Stock Exchanges,Germany,,2.6048538174323843,-6.699424590238545,0.0,50.31,49.9,,neutral,stock,,,,0.0422134122701132,DB1.DE,DEUTSCHE BANK,DE0005140008,DB1.DE,DB1.DE,Finanzen,Financial Services,Financial Data & Stock Exchanges,Germany,EUR,241.8000030517578,33.53,-4.139548276531658,11.95,0.0,68.6,Seitwärts,42.2,Zyklus-neutral,0.0491216020946534,0.0175161863815118,237.6375003051758,0.2427679837349477,0.1848921297394416,0.2960801131219616,543918.6,131519519.13990784,neutral,0.0422134122701132,bear,-0.2657318610924156,2026-03-06,True,True,False,OK,,,DB1.DE,DB1.DE,Financial Data & Stock Exchanges,Gehirn,pillar,55.0,heuristic from official taxonomy,"ai, software, semis",True,True,DB1.DE
PL,Planet Labs PBC,PL,24.59000015258789,,519.3954653747463,11.66,,,,,,,,,,,,,,,,,,,,,,63.0,MED,"{""coverage"": 1.0, ""confluence"": 0.4, ""risk_clean"": 0.6666666666666666, ""regime_align"": 0.5, ""liquidity"": 0.4691358024691358, ""weights"": {""coverage"": 0.25, ""confluence"": 0.25, ""risk_clean"": 0.2, ""regime_align"": 0.2, ""liquidity"": 0.1}}",US72703X1063,,PL,,,1.0306758848945026,0.4252564123555085,0.3148148332113094,9187425.0,225918782.1518898,13.009099971055983,0.8902153267557564,neutral,0.0422134122701132,bear,-0.2657318610924156,2026-03-06,1.0482892033811566,Industrials,Aerospace & Defense,United States,,-5.703128789318668,422.5108222427407,0.0,57.26,62.97,,neutral,stock,,,,0.0422134122701132,PL,Planet Labs PBC,US72703X1063,,PL,,Industrials,Aerospace & Defense,United States,,24.59000015258789,,519.3954653747463,11.66,,63.0,,,,1.0482892033811566,0.8902153267557564,13.009099971055983,1.0306758848945026,0.4252564123555085,0.3148148332113094,9187425.0,225918782.1518898,neutral,0.0422134122701132,bear,-0.2657318610924156,2026-03-06,True,True,False,OK,,,PL,PL,Aerospace & Defense,,none,,,,True,True,
9888.HK,"Baidu, Inc. Class A",9888.HK,119.0,,30.554029630174,10.64,,,,,,,,,,,,,,,,,,,,,,55.9,MED,"{""coverage"": 1.0, ""confluence"": 0.0, ""risk_clean"": 0.6666666666666666, ""regime_align"": 0.5, ""liquidity"": 0.7592592592592593, ""weights"": {""coverage"": 0.25, ""confluence"": 0.25, ""risk_clean"": 0.2, ""regime_align"": 0.2, ""liquidity"": 0.1}}",KYG070341048,,9888.HK,,,0.4871242810055717,0.2963908578033254,0.2834890965732087,12597058.35,1499049943.65,111.48549987792968,0.0674033854653588,neutral,0.0422134122701132,bear,-0.2657318610924156,2026-03-06,0.0068669479468088,Communication Services,Internet Content & Information,China,,0.2431081188442041,40.968657490874286,0.0,48.81,51.43,,neutral,stock,,,,0.0422134122701132,9888.HK,"Baidu, Inc. Class A",KYG070341048,,9888.HK,,Communication Services,Internet Content & Information,China,,119.0,,30.554029630174,10.64,,55.9,,,,0.0068669479468088,0.0674033854653588,111.48549987792968,0.4871242810055717,0.2963908578033254,0.2834890965732087,12597058.35,1499049943.65,neutral,0.0422134122701132,bear,-0.2657318610924156,2026-03-06,True,True,False,OK,,,9888.HK,9888.HK,Internet Content & Information,Gehirn,pillar,55.0,heuristic from official taxonomy,"ai, software, semis",True,True,
IFX.DE,INFINEON TECH.,IFX.DE,42.29999923706055,EUR,19.4158529312245,10.4,0.0,Seitwärts,0.0,0.0,57.6,40.9,Zyklus-neutral,5.71,41.673,83.0,1671250048.0,61230231552.0,14899999744.0,2.73,7.0,6.88,13.88,1.721,55.03,"[14.0, 11.42, 0.0, 59.12, 22.1]",18.915174,64.3,MED,"{""coverage"": 1.0, ""confluence"": 0.2, ""risk_clean"": 1.0, ""regime_align"": 0.5, ""liquidity"": 0.42592592592592593, ""weights"": {""coverage"": 0.25, ""confluence"": 0.25, ""risk_clean"": 0.2, ""regime_align"": 0.2, ""liquidity"": 0.1}}",DE0006231004,IFX.DE,IFX.DE,Gehirn,42.32,0.3769263541059025,0.2406348745419611,0.3390797028700714,4214269.15,178263581.82976782,36.413707695007325,0.1616504309683435,neutral,0.0422134122701132,bear,-0.2657318610924156,2026-03-06,0.1733839984655547,Technology,Semiconductors,Germany,,-2.02052530591188,27.862697308941176,0.0,49.65,53.67,,neutral,stock,,,,0.0422134122701132,IFX.DE,INFINEON TECH.,DE0006231004,IFX.DE,IFX.DE,Gehirn,Technology,Semiconductors,Germany,EUR,42.29999923706055,42.32,19.4158529312245,10.4,0.0,64.3,Seitwärts,57.6,Zyklus-neutral,0.1733839984655547,0.1616504309683435,36.413707695007325,0.3769263541059025,0.2406348745419611,0.3390797028700714,4214269.15,178263581.82976782,neutral,0.0422134122701132,bear,-0.2657318610924156,2026-03-06,True,True,False,OK,,,IFX.DE,IFX.DE,Semiconductors,Gehirn,pillar,55.0,heuristic from official taxonomy,"ai, software, semis",True,True,IFX.DE
SOLB.BR,SOLVAY S.A. A,SOLB.BR,27.98,EUR,4.56,10.1,0.0,Seitwärts,0.0,0.0,51.3,100.0,Zyklus-Hoch,12.58,174.545,868.0,86625000.0,4766044672.0,4905999872.0,1.82,-3.9,3.14,-0.76,1.413,29.14,"[0.0, 25.16, 0.0, 0.0, 17.0]",10.491425,49.3,LOW,"{""coverage"": 1.0, ""confluence"": 0.0, ""risk_clean"": 0.6666666666666666, ""regime_align"": 0.5, ""liquidity"": 0.09259259259259256, ""weights"": {""coverage"": 0.25, ""confluence"": 0.25, ""risk_clean"": 0.2, ""regime_align"": 0.2, ""liquidity"": 0.1}}",BE0003470755,SOLB.BR,SOLB.BR,Experimente,25.84,0.017972,0.01194,0.243309,394781.45,11045984.79,26.997,0.036411,neutral,0.0422134122701132,bear,-0.2657318610924156,2026-03-06,0.045768,,,,,,,0.0,42.47,42.09,,neutral,stock,,,,0.0422134122701132,SOLB.BR,SOLVAY S.A. A,BE0003470755,SOLB.BR,SOLB.BR,Experimente,Basic Materials,Chemicals,Belgium,EUR,27.98,25.84,4.56,10.1,0.0,49.3,Seitwärts,51.3,Zyklus-Hoch,0.045768,0.036411,26.997,0.017972,0.01194,0.243309,394781.45,11045984.79,neutral,0.0422134122701132,bear,-0.2657318610924156,2026-03-06,True,True,False,OK,,,BE0003470755,SOLB.BR,Chemicals,Fundament,pillar,55.0,heuristic from official taxonomy,"materials, mining",True,True,SOLB.BR
RKLB,"Rocket Lab USA, Inc.",RKLB,70.0,,275.13397948772257,9.98,,,,,,,,,,,,,,,,,,,,,,58.7,MED,"{""coverage"": 1.0, ""confluence"": 0.4, ""risk_clean"": 0.3333333333333333, ""regime_align"": 0.5, ""liquidity"": 0.7037037037037037, ""weights"": {""coverage"": 0.25, ""confluence"": 0.25, ""risk_clean"": 0.2, ""regime_align"": 0.2, ""liquidity"": 0.1}}",US7731211089,,RKLB,,,0.8402508968769412,0.5090160317772369,0.4300562804172145,16871400.0,1180998000.0,53.83097506523132,0.3003665624703133,neutral,0.0422134122701132,bear,-0.2657318610924156,2026-03-06,0.5661239072895932,Industrials,Aerospace & Defense,United States,,-4.886445942459138,237.23767323570945,0.0,55.23,64.73,,neutral,stock,,,,0.0422134122701132,RKLB,"Rocket Lab USA, Inc.",US7731211089,,RKLB,,Industrials,Aerospace & Defense,United States,,70.0,,275.13397948772257,9.98,,58.7,,,,0.5661239072895932,0.3003665624703133,53.83097506523132,0.8402508968769412,0.5090160317772369,0.4300562804172145,16871400.0,1180998000.0,neutral,0.0422134122701132,bear,-0.2657318610924156,2026-03-06,True,True,False,OK,,,RKLB,RKLB,Aerospace & Defense,,none,,,,True,True,
UMI.BR,UMICORE,UMI.BR,17.760000228881836,EUR,105.47485423283356,9.9,0.0,Seitwärts,0.0,0.0,68.0,0.0,Zyklus-Tief,7.19,142.464,258.0,972513728.0,6383084544.0,16115299328.0,15.24,16.8,0.8,17.6,1.385,41.43,"[33.6, 14.38, 0.0, 100.0, 14.62]",14.204213,43.1,LOW,"{""coverage"": 1.0, ""confluence"": 0.0, ""risk_clean"": 0.3333333333333333, ""regime_align"": 0.5, ""liquidity"": 0.14197530864197527, ""weights"": {""coverage"": 0.25, ""confluence"": 0.25, ""risk_clean"": 0.2, ""regime_align"": 0.2, ""liquidity"": 0.1}}",BE0974320526,UMI.BR,UMI.BR,Recycling,21.36,0.4569093756699385,0.2920819224972911,0.2679803145560455,811894.05,14419238.5138278,15.574299998283388,0.1403401906242565,neutral,0.0422134122701132,bear,-0.2657318610924156,2026-03-06,0.1483734106605705,Industrials,Waste Management,Belgium,,-0.3869524280474046,109.18726866789798,0.0,53.51,62.01,,neutral,stock,,,,0.0422134122701132,UMI.BR,UMICORE,BE0974320526,UMI.BR,UMI.BR,Recycling,Industrials,Waste Management,Belgium,EUR,17.760000228881836,21.36,105.47485423283356,9.9,0.0,43.1,Seitwärts,68.0,Zyklus-Tief,0.1483734106605705,0.1403401906242565,15.574299998283388,0.4569093756699385,0.2920819224972911,0.2679803145560455,811894.05,14419238.5138278,neutral,0.0422134122701132,bear,-0.2657318610924156,2026-03-06,True,True,False,OK,,,UMI.BR,UMI.BR,Waste Management,Recycling,pillar,50.0,heuristic from official taxonomy,"recycling, urban mining",True,True,UMI.BR
ASTS,"AST SpaceMobile, Inc.",ASTS,93.86000061035156,,191.67184499763744,9.81,,,,,,,,,,,,,,,,,,,,,,59.0,MED,"{""coverage"": 1.0, ""confluence"": 0.4, ""risk_clean"": 0.3333333333333333, ""regime_align"": 0.5, ""liquidity"": 0.7283950617283951, ""weights"": {""coverage"": 0.25, ""confluence"": 0.25, ""risk_clean"": 0.2, ""regime_align"": 0.2, ""liquidity"": 0.1}}",US00217D1000,,ASTS,,,1.0058137161132208,0.5623322982804274,0.4701640770258677,14146555.0,1327795660.934372,64.19402481079102,0.4621298615720024,neutral,0.0422134122701132,bear,-0.2657318610924156,2026-03-06,0.5284980949839773,Technology,Communication Equipment,United States,,-7.660913632427057,192.10623629115187,0.0,55.7,66.12,,neutral,stock,,,,0.0422134122701132,ASTS,"AST SpaceMobile, Inc.",US00217D1000,,ASTS,,Technology,Communication Equipment,United States,,93.86000061035156,,191.67184499763744,9.81,,59.0,,,,0.5284980949839773,0.4621298615720024,64.19402481079102,1.0058137161132208,0.5623322982804274,0.4701640770258677,14146555.0,1327795660.934372,neutral,0.0422134122701132,bear,-0.2657318610924156,2026-03-06,True,True,False,OK,,,ASTS,ASTS,Communication Equipment,,none,,,,True,True,
AMKR,"Amkor Technology, Inc.",AMKR,44.560001373291016,,126.5509959709655,9.51,,,,,,,,,,,,,,,,,,,,,,58.1,MED,"{""coverage"": 1.0, ""confluence"": 0.2, ""risk_clean"": 0.6666666666666666, ""regime_align"": 0.5, ""liquidity"": 0.4814814814814814, ""weights"": {""coverage"": 0.25, ""confluence"": 0.25, ""risk_clean"": 0.2, ""regime_align"": 0.2, ""liquidity"": 0.1}}",US0316521006,,AMKR,,,0.6414014967180629,0.3943058063705312,0.279466261735229,5415105.0,241297086.23651505,32.4298721408844,0.3740418457313046,neutral,0.0422134122701132,bear,-0.2657318610924156,2026-03-06,0.0151698013256156,Technology,Semiconductor Equipment & Materials,United States,,-1.442705598382665,129.8744895628631,0.0,51.11,59.07,,neutral,stock,,,,0.0422134122701132,AMKR,"Amkor Technology, Inc.",US0316521006,,AMKR,,Technology,Semiconductor Equipment & Materials,United States,,44.560001373291016,,126.5509959709655,9.51,,58.1,,,,0.0151698013256156,0.3740418457313046,32.4298721408844,0.6414014967180629,0.3943058063705312,0.279466261735229,5415105.0,241297086.23651505,neutral,0.0422134122701132,bear,-0.2657318610924156,2026-03-06,True,True,False,OK,,,AMKR,AMKR,Semiconductor Equipment & Materials,Gehirn,pillar,55.0,heuristic from official taxonomy,"ai, software, semis",True,True,
9880.HK,UBTECH ROBOT.CORP.,9880.HK,129.8,HKD,1.17,9.49,0.0,Seitwärts,0.0,0.0,62.0,14.4,Zyklus-Tief,-48.53,57.216,0.0,-506247008.0,56993132544.0,1439591936.0,-0.89,27.6,-70.91,-43.31,1.495,16.68,"[55.2, 0.0, 0.0, 85.56, 72.86]",-73.768105,60.1,MED,"{""coverage"": 1.0, ""confluence"": 0.2, ""risk_clean"": 0.6666666666666666, ""regime_align"": 0.5, ""liquidity"": 0.6728395061728395, ""weights"": {""coverage"": 0.25, ""confluence"": 0.25, ""risk_clean"": 0.2, ""regime_align"": 0.2, ""liquidity"": 0.1}}",CNE100006CQ4,9880.HK,9880.HK,Hardware 💻,141.1,0.04215,0.029103,0.457556,7715824.32,1001514019.85,109.106,0.189669,neutral,0.0422134122701132,bear,-0.2657318610924156,2026-03-06,-0.060826,,,,,,,0.0,43.98,46.66,,neutral,stock,,,,0.0422134122701132,9880.HK,UBTECH ROBOT.CORP.,CNE100006CQ4,9880.HK,9880.HK,Hardware 💻,Industrials,Specialty Industrial Machinery,China,HKD,129.8,141.1,1.17,9.49,0.0,60.1,Seitwärts,62.0,Zyklus-Tief,-0.060826,0.189669,109.106,0.04215,0.029103,0.457556,7715824.32,1001514019.85,neutral,0.0422134122701132,bear,-0.2657318610924156,2026-03-06,True,True,False,OK,,,CNE100006CQ4,9880.HK,Specialty Industrial Machinery,Hardware,pillar,50.0,heuristic from official taxonomy,"robotics, automation",True,True,9880.HK
MC.PA,LVMH EO,MC.PA,537.7,EUR,0.43,9.23,0.0,Seitwärts,0.0,0.0,40.1,46.6,Zyklus-neutral,16.24,53.342,243.0,11704625152.0,291645456384.0,80807002112.0,4.01,-4.7,13.46,8.76,1.584,18.38,"[0.0, 32.48, 0.0, 53.38, 24.94]",20.029936,53.0,MED,"{""coverage"": 1.0, ""confluence"": 0.0, ""risk_clean"": 0.6666666666666666, ""regime_align"": 0.5, ""liquidity"": 0.462962962962963, ""weights"": {""coverage"": 0.25, ""confluence"": 0.25, ""risk_clean"": 0.2, ""regime_align"": 0.2, ""liquidity"": 0.1}}",FR0000121014,MC.PA,MC.PA,Konsum & Lifestyle,589.3,0.020012,0.013101,0.376986,392209.92,210891276.98,536.2462,0.002711,neutral,0.0422134122701132,bear,-0.2657318610924156,2026-03-06,-0.156853,,,,,,,0.0,39.25,39.24,,neutral,stock,,,,0.0422134122701132,MC.PA,LVMH EO,FR0000121014,MC.PA,MC.PA,Konsum & Lifestyle,Consumer Cyclical,Luxury Goods,France,EUR,537.7,589.3,0.43,9.23,0.0,53.0,Seitwärts,40.1,Zyklus-neutral,-0.156853,0.002711,536.2462,0.020012,0.013101,0.376986,392209.92,210891276.98,neutral,0.0422134122701132,bear,-0.2657318610924156,2026-03-06,True,True,False,OK,,,FR0000121014,MC.PA,Luxury Goods,,concept2,,concept2 (Konsum) – derived from legacy category,,True,True,MC.PA
FLNC,FLUENCE ENER.,FLNC,18.99,USD,-2.11,8.69,0.0,Seitwärts,0.0,0.0,61.3,3.7,Zyklus-Tief,-14.46,82.778,0.0,-98396624.0,2566774016.0,2551276032.0,-3.83,154.4,-2.04,152.36,1.483,75.93,"[100.0, 0.0, 0.0, 96.3, 0.0]",87.467186,55.1,MED,"{""coverage"": 1.0, ""confluence"": 0.4, ""risk_clean"": 0.3333333333333333, ""regime_align"": 0.5, ""liquidity"": 0.345679012345679, ""weights"": {""coverage"": 0.25, ""confluence"": 0.25, ""risk_clean"": 0.2, ""regime_align"": 0.2, ""liquidity"": 0.1}}",US34379V1035,FLNC,FLNC,Experimente,29.21,0.069937,0.0444,0.509511,6218765.0,118094345.93,13.2273,0.43567,neutral,0.0422134122701132,bear,-0.2657318610924156,2026-03-06,-0.12115,,,,,,,0.0,47.99,56.21,,neutral,stock,,,,0.0422134122701132,FLNC,FLUENCE ENER.,US34379V1035,FLNC,FLNC,Experimente,Utilities,Utilities - Renewable,United States,USD,18.99,29.21,-2.11,8.69,0.0,55.1,Seitwärts,61.3,Zyklus-Tief,-0.12115,0.43567,13.2273,0.069937,0.0444,0.509511,6218765.0,118094345.93,neutral,0.0422134122701132,bear,-0.2657318610924156,2026-03-06,True,True,False,OK,,,US34379V1035,FLNC,Utilities - Renewable,Energie,pillar,45.0,heuristic from official taxonomy,"grid, storage, electrification",True,True,FLNC
RCAT,Red Cat Holdings,RCAT,15.079999923706056,USD,185.60604781213485,8.65,0.0,Seitwärts,0.0,0.0,52.6,13.2,Zyklus-Tief,0.0,8.852,0.0,0.0,1322458240.0,7443942.0,0.0,646.4,0.0,646.4,10.416,41.83,"[100.0, 0.0, 0.0, 86.81, 73.29]",-42.066666,61.0,MED,"{""coverage"": 1.0, ""confluence"": 0.6, ""risk_clean"": 0.3333333333333333, ""regime_align"": 0.5, ""liquidity"": 0.43827160493827155, ""weights"": {""coverage"": 0.25, ""confluence"": 0.25, ""risk_clean"": 0.2, ""regime_align"": 0.2, ""liquidity"": 0.1}}",US75644T1007,RCAT,RCAT,,,1.180855140589122,0.6651702057089126,0.6007802457218128,13037195.0,196600899.60534096,9.93404999256134,0.518011277877404,neutral,0.0422134122701132,bear,-0.2657318610924156,2026-03-06,0.9981797128839232,Industrials,Aerospace & Defense,United States,,-10.315628762113093,87.90322543431022,0.0,54.91,68.42,,neutral,stock,,,,0.0422134122701132,RCAT,Red Cat Holdings,US75644T1007,RCAT,RCAT,,Industrials,Aerospace & Defense,United States,USD,15.079999923706056,,185.60604781213485,8.65,0.0,61.0,Seitwärts,52.6,Zyklus-Tief,0.9981797128839232,0.518011277877404,9.93404999256134,1.180855140589122,0.6651702057089126,0.6007802457218128,13037195.0,196600899.60534096,neutral,0.0422134122701132,bear,-0.2657318610924156,2026-03-06,True,True,False,OK,,,RCAT,RCAT,Aerospace & Defense,,none,,,,True,True,RCAT
OXY,OCCIDENTAL PETROLEUM CORP,OXY,53.2400016784668,USD,19.03843470422888,7.84,1.07,BUY,46.95,51.24,50.3,75.7,Zyklus-neutral,5.96,62.221,206.0,3033125120.0,75094687744.0,26601000960.0,4.04,-7.7,8.17,0.47,0.935,51.31,"[0.0, 11.92, 0.0, 44.3, 7.41]",41.212414,66.3,MED,"{""coverage"": 1.0, ""confluence"": 0.2, ""risk_clean"": 1.0, ""regime_align"": 0.5, ""liquidity"": 0.6296296296296297, ""weights"": {""coverage"": 0.25, ""confluence"": 0.25, ""risk_clean"": 0.2, ""regime_align"": 0.2, ""liquidity"": 0.1}}",US6745991058,OXY,OXY,Energie ⚡,44.53,0.3821628529480909,0.2915527735380209,0.2741708748485865,14464035.0,770065247.6774025,43.73082824707031,0.2174478237108059,neutral,0.0422134122701132,bear,-0.2657318610924156,2026-03-06,0.2622966061284997,Energy,Oil & Gas E&P,United States,,3.208247163305677,11.074822177439804,0.0,40.06,45.07,,neutral,stock,,,,0.0422134122701132,OXY,OCCIDENTAL PETROLEUM CORP,US6745991058,OXY,OXY,Energie ⚡,Energy,Oil & Gas E&P,United States,USD,53.2400016784668,44.53,19.03843470422888,7.84,1.07,66.3,BUY,50.3,Zyklus-neutral,0.2622966061284997,0.2174478237108059,43.73082824707031,0.3821628529480909,0.2915527735380209,0.2741708748485865,14464035.0,770065247.6774025,neutral,0.0422134122701132,bear,-0.2657318610924156,2026-03-06,True,True,False,OK,,,OXY,OXY,Oil & Gas E&P,Energie,pillar,,derived from legacy category,,True,True,OXY
BIDU,BAIDU INC,BIDU,117.93000030517578,USD,26.276904460765422,7.36,0.0,Seitwärts,0.0,0.0,65.8,26.0,Zyklus-neutral,3.08,33.81,0.0,21750999040.0,396094570496.0,130462998528.0,5.49,-7.1,6.9,-0.2,1.907,23.06,"[0.0, 6.16, 0.0, 73.98, 26.0]",17.818422,53.3,MED,"{""coverage"": 1.0, ""confluence"": 0.0, ""risk_clean"": 0.6666666666666666, ""regime_align"": 0.5, ""liquidity"": 0.49382716049382713, ""weights"": {""coverage"": 0.25, ""confluence"": 0.25, ""risk_clean"": 0.2, ""regime_align"": 0.2, ""liquidity"": 0.1}}",US0567521085,BIDU,BIDU,Tech 💻,158.08,0.4836731912098079,0.2911495615254222,0.2743662490466778,2420440.0,285442489.93865967,114.6086001586914,0.028980374438615,neutral,0.0422134122701132,bear,-0.2657318610924156,2026-03-06,0.0063710850896037,Communication Services,Internet Content & Information,China,,-0.5673184784786733,43.94448448148445,0.0,43.1,51.87,,neutral,stock,,,,0.0422134122701132,BIDU,BAIDU INC,US0567521085,BIDU,BIDU,Tech 💻,Communication Services,Internet Content & Information,China,USD,117.93000030517578,158.08,26.276904460765422,7.36,0.0,53.3,Seitwärts,65.8,Zyklus-neutral,0.0063710850896037,0.028980374438615,114.6086001586914,0.4836731912098079,0.2911495615254222,0.2743662490466778,2420440.0,285442489.93865967,neutral,0.0422134122701132,bear,-0.2657318610924156,2026-03-06,True,True,False,OK,,,BIDU,BIDU,Internet Content & Information,Gehirn,pillar,55.0,heuristic from official taxonomy,"ai, software, semis",True,True,BIDU
