Ticker,Name,Yahoo,ISIN,Symbol,YahooSymbol,Akt. Kurs,Währung,Perf %,Score,CRV,Elliott-Signal,Elliott-Einstieg,Elliott-Ausstieg,MC-Chance,Zyklus %,Zyklus-Status,ROE %,Debt/Equity,Div. Rendite %,FCF,Enterprise Value,Revenue,FCF Yield %,Growth %,Margin %,Rule of 40,Current Ratio,Institutional Ownership %,Radar Vector,PE,ConfidenceScore,ConfidenceLabel,ConfidenceBreakdown,Sektor,Akt. Kurs [€],Volatility,DownsideDev,MaxDrawdown,AvgVolume,DollarVolume,SMA200,Trend200,MarketRegimeStock,MarketTrend200Stock,MarketRegimeCrypto,MarketTrend200Crypto,MarketDate,RS3M,Sector,Industry,Country,Currency,Perf 1D %,Perf 1Y %
BRVALEACNOR0,VALE S.A.,BRVALEACNOR0,BRVALEACNOR0,BRVALEACNOR0,BRVALEACNOR0,87.05,BRL,-0.3,0.0,0.0,Seitwärts,0.0,0.0,80.6,3.6,Zyklus-Tief,13.27,50201.0,792.0,-951249984.0,458628300800.0,213320007680.0,-0.21,7.0,14.15,21.15,1237.0,43.69,"[14.0, 26.54, 0.0, 96.37, 18.54]",8.056645,29.1,LOW,"{""coverage"": 0.5714285714285714, ""confluence"": 0.0, ""risk_clean"": 0.3333333333333333, ""regime_align"": 0.0, ""liquidity"": 0.8187919463087249, ""weights"": {""coverage"": 0.25, ""confluence"": 0.25, ""risk_clean"": 0.2, ""regime_align"": 0.2, ""liquidity"": 0.1}}",Fundament,85.14,0.014654,0.010249,0.153912,29423716.67,2561334625.63,58.7091,0.482733,bull,0.0525478378223671,bear,-0.3296602315009258,2026-02-27,0.364013,,,,BRL,,
CA92859G6085,VIZSLA SILVER,VZLA.TO,CA92859G6085,VZLA.TO,VZLA.TO,5.96999979019165,CAD,116.3043409717406,0.0,0.0,Seitwärts,0.0,0.0,60.3,5.0,Zyklus-Tief,-3.22,100.0,0.0,-38075144.0,1614304768.0,1.0,-2.36,0.0,0.0,0.0,33437.0,57.89,"[0.0, 0.0, 0.0, 94.98, 92.49]",-57.42399,15.2,LOW,"{""coverage"": 0.5714285714285714, ""confluence"": 0.0, ""risk_clean"": 0.0, ""regime_align"": 0.0, ""liquidity"": 0.09395973154362414, ""weights"": {""coverage"": 0.25, ""confluence"": 0.25, ""risk_clean"": 0.2, ""regime_align"": 0.2, ""liquidity"": 0.1}}",Edelmetalle ⛏️,9.02,0.6603734587504198,0.5138127272551091,0.4686825102931941,3119373.5,18622659.140529394,5.682850006818772,0.0505291857128609,bull,0.0525478378223671,bear,-0.3296602315009258,2026-02-27,-0.0671012125502543,Basic Materials,Other Industrial Metals & Mining,Canada,CAD,4.006969133183125,116.3043409717406
CA9628791027,WHEATON PREC.,WPM.TO,CA9628791027,WPM.TO,WPM.TO,222.2700042724609,CAD,128.00500723340963,101.3,3.74,BUY,214.41,269.3,76.2,38.5,Zyklus-neutral,13.05,99.0,48.0,376391360.0,87851417600.0,1830402048.0,0.43,54.5,54.72,109.22,8089.0,73.33,"[100.0, 26.1, 95.05, 81.5, 16.33]",34.90334,,,,Edelmetalle ⛏️,202.53,0.3885622307790794,0.3492000016654391,0.1710683596963222,868805.75,193109457.76443863,148.07587745666504,0.5010547841427384,bull,0.0525478378223671,bear,-0.3296602315009258,2026-02-27,0.5180952823036207,Basic Materials,Gold,Canada,CAD,0.9675683150350168,128.00500723340963
KYG9830T1067,XIAOMI CORP. CL.B,1810.HK,KYG9830T1067,1810.HK,1810.HK,34.900001525878906,HKD,-34.27494815675404,0.0,0.0,Seitwärts,0.0,0.0,46.9,100.0,Zyklus-Hoch,19.86,10389.0,0.0,32390629376.0,839264567296.0,449375305728.0,3.86,22.3,9.82,32.12,1317.0,24.94,"[44.6, 39.72, 0.0, 0.0, 42.06]",18.211044,39.8,LOW,"{""coverage"": 0.5714285714285714, ""confluence"": 0.4, ""risk_clean"": 0.3333333333333333, ""regime_align"": 0.0, ""liquidity"": 0.8859060402684564, ""weights"": {""coverage"": 0.25, ""confluence"": 0.25, ""risk_clean"": 0.2, ""regime_align"": 0.2, ""liquidity"": 0.1}}",Hardware 💻,35.56,0.4418755569232381,0.3373183232777316,0.4354115008648549,135988570.45,4746001316.20709,47.78735006332398,-0.26968117128001,bull,0.0525478378223671,bear,-0.3296602315009258,2026-02-27,-0.1286542365208127,Technology,Consumer Electronics,China,HKD,-0.7959032884251593,-34.27494815675404
US9850871057,YASKAWA EL. CORP.,YASKY,US9850871057,YASKY,YASKY,70.2699966430664,USD,29.553824610155743,0.0,0.0,Seitwärts,0.0,0.0,55.7,68.1,Zyklus-neutral,0.0,24901.0,129.0,0.0,101908422656.0,539219984384.0,0.0,0.0,6.87,6.87,2139.0,0.0,"[0.0, 0.0, 0.0, 31.91, 25.0]",0.0,21.1,LOW,"{""coverage"": 0.5714285714285714, ""confluence"": 0.0, ""risk_clean"": 0.3333333333333333, ""regime_align"": 0.0, ""liquidity"": 0.01342281879194629, ""weights"": {""coverage"": 0.25, ""confluence"": 0.25, ""risk_clean"": 0.2, ""regime_align"": 0.2, ""liquidity"": 0.1}}",Hardware 💻,66.06,0.501801394110552,0.3267461849318024,0.3455288469160403,10910.0,766645.6633758545,51.374764938354495,0.3677920809444994,bull,0.0525478378223671,bear,-0.3296602315009258,2026-02-27,0.3923472847555855,Industrials,Electrical Equipment & Parts,Japan,USD,0.8033245817650414,29.553824610155743
JE00BF50RG45,YELLOW CAKE PLC,YCA.L,JE00BF50RG45,YCA.L,YCA.L,636.0,GBp,37.18722856487404,0.0,0.0,Seitwärts,0.0,0.0,58.0,8.2,Zyklus-Tief,-0.45,100.0,0.0,-3478875.0,1350797696.0,5420000.0,-0.26,0.0,-153.91,-153.91,35049.0,56.08,"[0.0, 0.0, 0.0, 91.83, 100.0]",-239.24458,28.0,LOW,"{""coverage"": 0.5714285714285714, ""confluence"": 0.0, ""risk_clean"": 0.3333333333333333, ""regime_align"": 0.0, ""liquidity"": 0.7046979865771812, ""weights"": {""coverage"": 0.25, ""confluence"": 0.25, ""risk_clean"": 0.2, ""regime_align"": 0.2, ""liquidity"": 0.1}}",Energie,679.0,0.3770663779480463,0.228042228058754,0.1727389735302199,1616386.05,1028021527.8,549.8070001220703,0.1567695570605554,bull,0.0525478378223671,bear,-0.3296602315009258,2026-02-27,0.2061792339792443,Energy,Uranium,Jersey,GBp,-0.1569858712715865,37.18722856487404
US98956A1051,ZETA GLOBAL,ZETA,US98956A1051,ZETA,ZETA,16.950000762939453,USD,-1.5107398917166726,83.39,8.58,BUY,24.9,31.9,46.3,24.7,Zyklus-neutral,-3.92,30196.0,0.0,160941248.0,3953812480.0,1224702976.0,4.07,25.7,-1.86,23.84,3011.0,83.76,"[51.4, 0.0, 0.0, 95.27, 53.49]",17.743103,,,,Medien & Digitales 📱,20.1,0.7353083314603936,0.3729929702801609,0.3860655829330441,10041048.1,170195772.95571175,17.73400001525879,-0.0442088221295118,bull,0.0525478378223671,bear,-0.3296602315009258,2026-02-27,-0.0794096733535929,Technology,Software - Infrastructure,United States,USD,-6.146172402143035,-1.5107398917166726
CNE100000502,ZIJIN MINING,2899.HK,CNE100000502,2899.HK,2899.HK,45.0,HKD,204.6125975914609,0.0,0.0,Seitwärts,0.0,0.0,77.8,53.8,Zyklus-neutral,28.01,74.84,129.0,31392294912.0,1275161870336.0,327443021824.0,2.46,8.1,13.91,22.01,1199.0,46.16,"[16.2, 56.02, 0.0, 46.24, 20.58]",16.63815,34.3,LOW,"{""coverage"": 0.5714285714285714, ""confluence"": 0.2, ""risk_clean"": 0.3333333333333333, ""regime_align"": 0.0, ""liquidity"": 0.8389261744966443, ""weights"": {""coverage"": 0.25, ""confluence"": 0.25, ""risk_clean"": 0.2, ""regime_align"": 0.2, ""liquidity"": 0.1}}",Fundament,43.4,0.4726231506066094,0.3613362334110145,0.2265372159743245,84275919.25,3792416366.25,29.101940174102783,0.5462886574155139,bull,0.0525478378223671,bear,-0.3296602315009258,2026-02-27,0.3916316839371039,Basic Materials,Gold,China,HKD,1.1690657893777656,204.6125975914609
DE0007664039,Volkswagen AG Vz.,VOW3.DE,DE0007664039,VOW3.DE,VOW3.DE,101.1999969482422,EUR,3.423243179181368,0.0,0.0,Seitwärts,0.0,0.0,58.0,57.2,Zyklus-neutral,3.58,130129.0,630.0,-83611090944.0,262762414080.0,326045990912.0,-31.82,2.3,2.26,4.56,1096.0,27.73,"[4.6, 7.16, 0.0, 42.85, 28.51]",4.8342667,24.0,LOW,"{""coverage"": 0.5714285714285714, ""confluence"": 0.0, ""risk_clean"": 0.3333333333333333, ""regime_align"": 0.0, ""liquidity"": 0.3087248322147651, ""weights"": {""coverage"": 0.25, ""confluence"": 0.25, ""risk_clean"": 0.2, ""regime_align"": 0.2, ""liquidity"": 0.1}}",Andere 🌐,102.3,0.2718731879083869,0.1642324550562786,0.2388561067184849,771796.35,78105788.26466446,97.01075023651124,0.0431833245441111,bull,0.0525478378223671,bear,-0.3296602315009258,2026-02-27,0.0244277569070678,Consumer Cyclical,Auto Manufacturers,Germany,EUR,-0.3446638040347838,3.423243179181368
ADA-EUR,CARDANO (KRYPTO),ADA-EUR,,ADA-EUR,ADA-EUR,0.2335166484117508,EUR,-62.40339367169352,0.0,0.0,Seitwärts,0.0,0.0,35.8,26.1,Zyklus-neutral,0.0,100.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,"[0.0, 0.0, 0.0, 73.94, 25.0]",0.0,18.1,LOW,"{""coverage"": 0.5714285714285714, ""confluence"": 0.0, ""risk_clean"": 0.0, ""regime_align"": 0.0, ""liquidity"": 0.3825503355704698, ""weights"": {""coverage"": 0.25, ""confluence"": 0.25, ""risk_clean"": 0.2, ""regime_align"": 0.2, ""liquidity"": 0.1}}",Krypto 🪙,0.3,0.9323109900705144,0.5064964413161519,0.8083113256107033,419786365.65,98027105.15553772,0.4753663025796413,-0.5087648258941784,bull,0.0525478378223671,bear,-0.3296602315009258,2026-02-27,-0.0013925188441579,Cryptocurrency,Digital Currency,Global,EUR,-3.95360144338317,-62.40339367169352
DOGE-EUR,DOGECOIN (KRYPTO),DOGE-EUR,,DOGE-EUR,DOGE-EUR,0.0787772238254547,EUR,-60.41007305712507,0.0,0.0,Seitwärts,0.0,0.0,37.9,22.1,Zyklus-neutral,0.0,100.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,"[0.0, 0.0, 0.0, 77.91, 25.0]",0.0,17.5,LOW,"{""coverage"": 0.5714285714285714, ""confluence"": 0.0, ""risk_clean"": 0.0, ""regime_align"": 0.0, ""liquidity"": 0.3221476510067114, ""weights"": {""coverage"": 0.25, ""confluence"": 0.25, ""risk_clean"": 0.2, ""regime_align"": 0.2, ""liquidity"": 0.1}}",Krypto 🪙,0.1,0.7785536412309725,0.4945479510601384,0.6961060168646829,890834634.25,70177479.37377933,0.1462033811956644,-0.4611805610704247,bull,0.0525478378223671,bear,-0.3296602315009258,2026-02-27,0.0012577950742934,Cryptocurrency,Digital Currency,Global,EUR,-4.169787502782474,-60.41007305712507
SOL-EUR,SOLANA (KRYPTO),SOL-EUR,,SOL-EUR,SOL-EUR,68.7396240234375,EUR,-48.08327061150926,0.0,0.0,Seitwärts,0.0,0.0,35.7,28.2,Zyklus-neutral,0.0,100.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,"[0.0, 0.0, 0.0, 71.85, 25.0]",0.0,24.0,LOW,"{""coverage"": 0.5714285714285714, ""confluence"": 0.0, ""risk_clean"": 0.0, ""regime_align"": 0.0, ""liquidity"": 0.9664429530201343, ""weights"": {""coverage"": 0.25, ""confluence"": 0.25, ""risk_clean"": 0.2, ""regime_align"": 0.2, ""liquidity"": 0.1}}",Krypto 🪙,105.31,0.7064248272375895,0.463813543380042,0.6861209516412523,3035385775.3,208651276960.21237,135.17533657073974,-0.4914780627347298,bull,0.0525478378223671,bear,-0.3296602315009258,2026-02-27,-0.096101820593892,Cryptocurrency,Digital Currency,Global,EUR,-5.556698119674897,-48.08327061150926
XRP-EUR,XRP (KRYPTO),XRP-EUR,,XRP-EUR,XRP-EUR,1.1437764167785645,EUR,-45.92833186000449,0.0,0.0,Seitwärts,0.0,0.0,40.7,29.1,Zyklus-neutral,0.0,100.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,"[0.0, 0.0, 0.0, 70.92, 25.0]",0.0,22.8,LOW,"{""coverage"": 0.5714285714285714, ""confluence"": 0.0, ""risk_clean"": 0.0, ""regime_align"": 0.0, ""liquidity"": 0.8523489932885906, ""weights"": {""coverage"": 0.25, ""confluence"": 0.25, ""risk_clean"": 0.2, ""regime_align"": 0.2, ""liquidity"": 0.1}}",Krypto 🪙,1.6,0.7043202260503955,0.4495079687674502,0.6610830210200871,2499648512.5,2859039018.8331184,1.955715430378914,-0.4151621452631474,bull,0.0525478378223671,bear,-0.3296602315009258,2026-02-27,-0.0263471324749691,Cryptocurrency,Digital Currency,Global,EUR,-3.70785339599532,-45.92833186000449
US30303M1027,META PLATFORMS INC,META,US30303M1027,META,META,648.1799926757812,USD,-2.6902218607900874,0.0,0.0,Seitwärts,0.0,0.0,47.0,39.9,Zyklus-neutral,30.24,39164.0,31.0,23432374272.0,1700112498688.0,200965996544.0,1.38,23.8,30.08,53.88,2599.0,79.52,"[47.6, 60.48, 0.0, 60.14, 29.7]",18.803259,45.0,LOW,"{""coverage"": 0.5714285714285714, ""confluence"": 0.6, ""risk_clean"": 0.3333333333333333, ""regime_align"": 0.0, ""liquidity"": 0.9060402684563759, ""weights"": {""coverage"": 0.25, ""confluence"": 0.25, ""risk_clean"": 0.2, ""regime_align"": 0.2, ""liquidity"": 0.1}}",Tech 💻,673.89,0.3967984847789279,0.2572651137056034,0.2740329183227004,13939785.1,9035489804.019964,690.5884313964843,-0.0614091357350805,bull,0.0525478378223671,bear,-0.3296602315009258,2026-02-27,0.0115635269354117,Communication Services,Internet Content & Information,United States,USD,-1.3439699484934289,-2.6902218607900874
US30231G1022,EXXON MOBIL CORP,XOM,US30231G1022,XOM,XOM,152.5,USD,41.68669321846128,42.59,0.0,BUY,125.93,136.59,68.0,91.8,Zyklus-Hoch,11.08,16329.0,272.0,12923750400.0,673590607872.0,323904995328.0,1.92,-1.3,8.9,7.6,1153.0,67.11,"[0.0, 22.16, 0.0, 28.24, 12.41]",18.14254,,,,Energie ⚡,136.58,0.2507961387109441,0.1885059238633213,0.1605343306295898,21681946.5,3306496841.25,115.82064094543458,0.3166910384466428,bull,0.0525478378223671,bear,-0.3296602315009258,2026-02-27,0.3253349765151379,Energy,Oil & Gas Integrated,United States,USD,2.6659532064465807,41.68669321846128
US68389X1054,ORACLE CORP,ORCL,US68389X1054,ORCL,ORCL,145.39999389648438,USD,-11.55404216327558,0.0,0.0,Seitwärts,0.0,0.0,47.1,57.0,Zyklus-neutral,69.03,432511.0,125.0,-10208000000.0,571854749696.0,61015998464.0,-1.79,14.2,25.28,39.48,909.0,45.01,"[28.4, 100.0, 0.0, 42.99, 50.22]",20.229126,32.9,LOW,"{""coverage"": 0.5714285714285714, ""confluence"": 0.4, ""risk_clean"": 0.0, ""regime_align"": 0.0, ""liquidity"": 0.8657718120805369, ""weights"": {""coverage"": 0.25, ""confluence"": 0.25, ""risk_clean"": 0.2, ""regime_align"": 0.2, ""liquidity"": 0.1}}",Tech 💻,174.77,0.6178760180766409,0.3214277400658982,0.5824985578937847,29806812.75,4333910391.923653,219.8333885192871,-0.3385900345900927,bull,0.0525478378223671,bear,-0.3296602315009258,2026-02-27,-0.3009841737966157,Technology,Software - Infrastructure,United States,USD,-3.2665848858093205,-11.55404216327558
US5951121038,MICRON TECHNOLOGY INC,MU,US5951121038,MU,MU,412.3699951171875,USD,341.86850718866026,0.0,0.0,Seitwärts,0.0,0.0,76.3,0.0,Zyklus-Tief,22.55,21244.0,12.0,444249984.0,422271320064.0,42311999488.0,0.11,56.7,28.15,84.85,2.46,83.37,"[100.0, 45.1, 0.0, 100.0, 21.56]",8.597669,38.4,LOW,"{""coverage"": 0.5714285714285714, ""confluence"": 0.6, ""risk_clean"": 0.0, ""regime_align"": 0.0, ""liquidity"": 0.912751677852349, ""weights"": {""coverage"": 0.25, ""confluence"": 0.25, ""risk_clean"": 0.2, ""regime_align"": 0.2, ""liquidity"": 0.1}}",Tech 💻,414.04,0.6354736644349249,0.4248178687601319,0.3715035002671727,36123434.75,14896220611.47354,207.67742584228515,0.9856274385370628,bull,0.0525478378223671,bear,-0.3296602315009258,2026-02-27,0.7793460300119415,Technology,Semiconductors,United States,USD,-0.7676394407901244,341.86850718866026
US1667641005,CHEVRON CORP,CVX,US1667641005,CVX,CVX,186.75999450683597,USD,23.039065685423772,0.0,0.0,Seitwärts,0.0,0.0,61.0,80.8,Zyklus-Hoch,7.16,21239.0,391.0,0.0,400448815104.0,186030997504.0,0.0,-6.0,6.61,0.61,1.0,68.9,"[0.0, 14.32, 0.0, 19.2, 14.89]",19.885374,28.9,LOW,"{""coverage"": 0.5714285714285714, ""confluence"": 0.0, ""risk_clean"": 0.3333333333333333, ""regime_align"": 0.0, ""liquidity"": 0.7919463087248322, ""weights"": {""coverage"": 0.25, ""confluence"": 0.25, ""risk_clean"": 0.2, ""regime_align"": 0.2, ""liquidity"": 0.1}}",Energie ⚡,168.91,0.2512480765410625,0.2108095369052263,0.2063971585637443,10995202.3,2053463921.14955,152.40563652038574,0.2254139595542779,bull,0.0525478378223671,bear,-0.3296602315009258,2026-02-27,0.2491007876673932,Energy,Oil & Gas Integrated,United States,USD,1.4118108128934104,23.039065685423772
US7181721090,PHILIP MORRIS INTERNATIONAL INC,PM,US7181721090,PM,PM,186.8300018310547,USD,24.569085629622144,0.0,0.0,Seitwärts,0.0,0.0,62.7,57.4,Zyklus-neutral,0.0,100.0,322.0,8938874880.0,331078795264.0,40647999488.0,2.7,6.8,27.92,34.72,958.0,82.91,"[13.6, 0.0, 0.0, 42.6, 16.42]",19.94217,32.9,LOW,"{""coverage"": 0.5714285714285714, ""confluence"": 0.2, ""risk_clean"": 0.3333333333333333, ""regime_align"": 0.0, ""liquidity"": 0.697986577181208, ""weights"": {""coverage"": 0.25, ""confluence"": 0.25, ""risk_clean"": 0.2, ""regime_align"": 0.2, ""liquidity"": 0.1}}",Konsum 🚬,177.68,0.2469907373454734,0.2018381020512941,0.206363523598938,5587242.7,1043864563.871547,165.13952613830563,0.1313463602564966,bull,0.0525478378223671,bear,-0.3296602315009258,2026-02-27,0.1925012287950958,Consumer Defensive,Tobacco,United States,USD,-0.3573323567708342,24.569085629622144
US46120E6023,INTUITIVE SURGICAL INC,ISRG,US46120E6023,ISRG,ISRG,503.510009765625,USD,-12.150398967466025,0.0,0.0,Seitwärts,0.0,0.0,44.7,47.5,Zyklus-neutral,16.69,953.0,0.0,2274837504.0,170196434944.0,10064700416.0,1.34,18.8,28.38,47.18,4875.0,88.83,"[37.6, 33.38, 52.35, 52.5, 15.13]",43.30517,32.5,LOW,"{""coverage"": 0.5714285714285714, ""confluence"": 0.2, ""risk_clean"": 0.3333333333333333, ""regime_align"": 0.0, ""liquidity"": 0.6577181208053692, ""weights"": {""coverage"": 0.25, ""confluence"": 0.25, ""risk_clean"": 0.2, ""regime_align"": 0.2, ""liquidity"": 0.1}}",Pharma 🧪,526.07,0.3557502543839455,0.2381887638793832,0.250475481045185,2090664.95,1052670729.39115,514.4879000854493,-0.0213375092358848,bull,0.0525478378223671,bear,-0.3296602315009258,2026-02-27,-0.1354222478259921,Healthcare,Medical Instruments & Supplies,United States,USD,-0.6648506717021996,-12.150398967466025
US09247X1019,BLACKROCK INC,BLK,US09247X1019,BLK,BLK,1063.22998046875,USD,10.968213903890469,0.0,0.0,Seitwärts,0.0,0.0,58.7,28.1,Zyklus-neutral,10.69,24.32,192.0,0.0,177495670784.0,24216000512.0,0.0,23.4,22.93,46.33,1.0,84.09,"[46.8, 21.38, 0.0, 71.87, 27.29]",17.549316,37.4,LOW,"{""coverage"": 0.5714285714285714, ""confluence"": 0.4, ""risk_clean"": 0.3333333333333333, ""regime_align"": 0.0, ""liquidity"": 0.6442953020134228, ""weights"": {""coverage"": 0.25, ""confluence"": 0.25, ""risk_clean"": 0.2, ""regime_align"": 0.2, ""liquidity"": 0.1}}",Finanzen 🏦,1107.99,0.2807057177396448,0.2132535049717041,0.1746813027513447,808538.75,859662639.3707275,1078.2536849975586,-0.0139333672009129,bull,0.0525478378223671,bear,-0.3296602315009258,2026-02-27,0.0149873460348282,Financial Services,Asset Management,United States,USD,-2.480123141799828,10.968213903890469
US8636671013,STRYKER CORP,SYK,US8636671013,SYK,SYK,387.4599914550781,USD,1.2567078250608432,0.0,0.0,Seitwärts,0.0,0.0,45.3,47.5,Zyklus-neutral,15.08,66276.0,97.0,5600750080.0,148864450560.0,25116000256.0,3.76,11.4,12.92,24.32,1893.0,82.26,"[22.8, 30.16, 0.0, 52.47, 22.98]",21.582815,27.3,LOW,"{""coverage"": 0.5714285714285714, ""confluence"": 0.0, ""risk_clean"": 0.3333333333333333, ""regime_align"": 0.0, ""liquidity"": 0.6375838926174496, ""weights"": {""coverage"": 0.25, ""confluence"": 0.25, ""risk_clean"": 0.2, ""regime_align"": 0.2, ""liquidity"": 0.1}}",Pharma 🧪,354.05,0.2222820174174403,0.1522652005690153,0.1454187101473112,2083815.4,807395097.0779601,373.45886123657226,0.0374904217619747,bull,0.0525478378223671,bear,-0.3296602315009258,2026-02-27,0.0310743894570286,Healthcare,Medical Devices,United States,USD,0.3626363532450494,1.2567078250608432
BRVALEACNOR0,VALE SA,VALE,BRVALEACNOR0,VALE,VALE,17.18000030517578,USD,106.21721717149688,0.0,0.0,Seitwärts,0.0,0.0,74.7,39.4,Zyklus-neutral,13.27,50201.0,746.0,-951249984.0,158490378240.0,213320007680.0,-0.6,7.0,14.15,21.15,1237.0,19.84,"[14.0, 26.54, 0.0, 60.61, 18.24]",7.5537767,27.1,LOW,"{""coverage"": 0.5714285714285714, ""confluence"": 0.0, ""risk_clean"": 0.3333333333333333, ""regime_align"": 0.0, ""liquidity"": 0.6174496644295302, ""weights"": {""coverage"": 0.25, ""confluence"": 0.25, ""risk_clean"": 0.2, ""regime_align"": 0.2, ""liquidity"": 0.1}}",Mining ⛏️,16.39,0.3091543248701687,0.2177291640989012,0.1894013836001352,39719421.5,682379673.4914055,11.31791491985321,0.517947468843369,bull,0.0525478378223671,bear,-0.3296602315009258,2026-02-27,0.4337151684581675,Basic Materials,Other Industrial Metals & Mining,Brazil,USD,-0.7510061512270738,106.21721717149688
NL0009538784,NXP SEMICONDUCTORS NV,NXP,NL0009538784,NXP,NXP,14.4399995803833,USD,2.7311266601392603,0.0,0.0,Seitwärts,0.0,0.0,48.7,100.0,Zyklus-Hoch,1.13,100.0,446.0,0.0,741452096.0,34414504.0,0.0,9.1,24.21,33.31,4.03,15.78,"[18.2, 2.26, 0.0, 0.0, 25.0]",0.0,26.6,LOW,"{""coverage"": 0.5714285714285714, ""confluence"": 0.2, ""risk_clean"": 0.3333333333333333, ""regime_align"": 0.0, ""liquidity"": 0.06040268456375841, ""weights"": {""coverage"": 0.25, ""confluence"": 0.25, ""risk_clean"": 0.2, ""regime_align"": 0.2, ""liquidity"": 0.1}}",Tech 💻,13.93,0.0704319347147565,0.0541563664593659,0.0705487831554052,171925.25,2482600.537857294,13.935485830307009,0.0362035279013432,bull,0.0525478378223671,bear,-0.3296602315009258,2026-02-27,0.0083080751107109,Financial Services,Asset Management,United States,USD,0.0,2.7311266601392603
US0567521085,BAIDU INC,BIDU,US0567521085,BIDU,BIDU,124.44000244140624,USD,43.94448448148445,0.0,0.0,Seitwärts,0.0,0.0,65.8,26.0,Zyklus-neutral,3.08,33.81,0.0,21750999040.0,396094570496.0,130462998528.0,5.49,-7.1,6.9,-0.2,1907.0,23.06,"[0.0, 6.16, 0.0, 73.98, 26.0]",17.818422,26.7,LOW,"{""coverage"": 0.5714285714285714, ""confluence"": 0.0, ""risk_clean"": 0.3333333333333333, ""regime_align"": 0.0, ""liquidity"": 0.5771812080536913, ""weights"": {""coverage"": 0.25, ""confluence"": 0.25, ""risk_clean"": 0.2, ""regime_align"": 0.2, ""liquidity"": 0.1}}",Tech 💻,158.08,0.4866321611169333,0.2911888933432895,0.2502195004521742,2426089.7,301902608.19107056,114.02330013275146,0.091355909682733,bull,0.0525478378223671,bear,-0.3296602315009258,2026-02-27,0.0573575038738778,Communication Services,Internet Content & Information,China,USD,-0.5673184784786733,43.94448448148445
US6745991058,OCCIDENTAL PETROLEUM CORP,OXY,US6745991058,OXY,OXY,53.08000183105469,USD,11.074822177439804,42.04,1.07,BUY,46.95,51.24,50.3,75.7,Zyklus-neutral,5.96,62221.0,206.0,3033125120.0,75094687744.0,26601000960.0,4.04,-7.7,8.17,0.47,935.0,51.31,"[0.0, 11.92, 0.0, 44.3, 7.41]",41.212414,,,,Energie ⚡,44.53,0.3853476065591604,0.295440116730529,0.2741709528163839,12526150.65,664888099.4380668,43.51577724456787,0.219787515979178,bull,0.0525478378223671,bear,-0.3296602315009258,2026-02-27,0.2766857948205274,Energy,Oil & Gas E&P,United States,USD,3.208247163305677,11.074822177439804
US88034P1093 ,TENCENT MUSIC ENTERTAINMENT GROUP,TME,US88034P1093 ,TME,TME,14.600000381469728,USD,21.27896575946217,0.0,0.0,Seitwärts,0.0,0.0,55.8,84.0,Zyklus-Hoch,14.79,4524.0,107.0,5382750208.0,36124852224.0,31719000064.0,14.9,20.6,34.08,54.68,2085.0,63.88,"[41.2, 29.58, 0.0, 15.98, 46.52]",16.826365,34.4,LOW,"{""coverage"": 0.5714285714285714, ""confluence"": 0.4, ""risk_clean"": 0.3333333333333333, ""regime_align"": 0.0, ""liquidity"": 0.34899328859060397, ""weights"": {""coverage"": 0.25, ""confluence"": 0.25, ""risk_clean"": 0.2, ""regime_align"": 0.2, ""liquidity"": 0.1}}",Tech 💻,16.98,0.4616229759422809,0.3015642041697357,0.4461304991117371,6182828.65,90269300.64856195,20.040100035667415,-0.2714607035152214,bull,0.0525478378223671,bear,-0.3296602315009258,2026-02-27,-0.2007040576504214,Communication Services,Internet Content & Information,China,USD,-0.9497923461488478,21.27896575946217
US5006311063 ,KOREA ELECTRIC POWER CORP,KEP,US5006311063 ,KEP,KEP,19.5,USD,167.12328069181885,106.61,5.08,BUY,23.41,31.51,77.9,12.6,Zyklus-Tief,19.12,279916.0,45.0,1394938609664.0,127486264344576.0,97275598602240.0,1.09,5.6,8.47,14.07,481.0,1.78,"[11.2, 38.24, 0.0, 100.0, 30.73]",3.3700979,,,,Energie ⚡,21.35,0.5127883387682178,0.3104355700851014,0.1616509110869681,590439.75,11513575125,15.25319995880127,0.2784202693644149,bull,0.0525478378223671,bear,-0.3296602315009258,2026-02-27,0.0556419141756381,Utilities,Utilities - Regulated Electric,South Korea,USD,-12.51682728098864,167.12328069181885
US6821891057 ,ON SEMICONDUCTOR CORP,ON,US6821891057 ,ON,ON,66.4800033569336,USD,41.29650251847048,55.8,1.76,BUY,66.86,79.21,57.1,88.0,Zyklus-Hoch,1.5,39064.0,0.0,1250724992.0,27005202432.0,5995400192.0,4.63,-11.2,2.02,-9.18,4522.0,109.63,"[0.0, 3.0, 0.0, 31.95, 17.06]",16.742908,,,,Tech 💻,63.02,0.5814756871343961,0.3910846646422746,0.3209351481184948,10047465.1,667955513.5766732,53.771200046539306,0.23634963138994,bull,0.0525478378223671,bear,-0.3296602315009258,2026-02-27,0.3269765623685159,Technology,Semiconductors,United States,USD,-2.4647890477002776,41.29650251847048
