Ticker,Name,Yahoo,Akt. Kurs,Währung,Perf %,Score,CRV,Elliott-Signal,Elliott-Einstieg,Elliott-Ausstieg,MC-Chance,Zyklus %,Zyklus-Status,ROE %,Debt/Equity,Div. Rendite %,FCF,Enterprise Value,Revenue,FCF Yield %,Growth %,Margin %,Rule of 40,Current Ratio,Institutional Ownership %,Radar Vector,PE,ConfidenceScore,ConfidenceLabel,ConfidenceBreakdown,ISIN,Symbol,YahooSymbol,Sektor,Akt. Kurs [€],Volatility,DownsideDev,MaxDrawdown,AvgVolume,DollarVolume,SMA200,Trend200,MarketRegimeStock,MarketTrend200Stock,MarketRegimeCrypto,MarketTrend200Crypto,MarketDate,RS3M,Sector,Industry,Country,Currency,Perf 1D %,Perf 1Y %,cycle,AssetType,pillar_primary,bucket_type,pillar_confidence,pillar_reason,pillar_tags,OpportunityScore,RiskScore,ScoreError,ScoreMarketRegime,ScoreAssetClass,ScoreRiskMult,ScoreOppW,ScoreRiskW,ScoreMarketTrend200,ticker,name,isin,symbol,yahoo_symbol,category,sector,industry,country,currency,price,price_eur,perf_pct,score,crv,confidence,elliott_signal,mc_chance,cycle_status,rs3m,trend200,sma200,volatility,downside_dev,max_drawdown,avg_volume,dollar_volume,regime_stock,trend200_stock,regime_crypto,trend200_crypto,market_date,trend_ok,liquidity_ok,is_crypto,score_status,crypto_base,quote_currency,asset_id,ticker_display,cluster_official
3750.HK,CONT.AMPEREX (CATL),3750.HK,616.0,HKD,101.71048949930848,11.48,0.0,Seitwärts,0.0,0.0,73.2,82.0,Zyklus-Hoch,22.14,37.135,22.0,48903442432.0,2110351081472.0,386039808000.0,2.32,12.9,16.52,29.42,1.684,57.34,"[25.8, 44.28, 0.0, 17.96, 23.92]",23.25123,86.4,HIGH,"{""coverage"": 1.0, ""confluence"": 0.8, ""risk_clean"": 1.0, ""regime_align"": 0.667478813559322, ""liquidity"": 0.8022598870056498, ""weights"": {""coverage"": 0.25, ""confluence"": 0.25, ""risk_clean"": 0.2, ""regime_align"": 0.2, ""liquidity"": 0.1}}",CNE100006WS8,3750.HK,3750.HK,Energie,467.0,0.43892390068494286,0.23447524219902452,0.23832923832923836,3435892.85,2116509995.6000001,475.6908674621582,0.29495864254531545,bear,-0.02836744942169689,bear,-0.27862420895453655,2026-03-27,0.28792147286500647,Industrials,Electrical Equipment & Parts,China,HKD,-3.37254901960784,101.71048949930848,82.0,stock,S3 Energie,pillar,82.0,manual thematic assignment after stack redesign,"energy, grid, electrification",64.58,37.6,,bear,stock,,,,-0.02836744942169689,3750.HK,CONT.AMPEREX (CATL),CNE100006WS8,3750.HK,3750.HK,Energie,Industrials,Electrical Equipment & Parts,China,HKD,616.0,467.0,101.71048949930848,11.48,0.0,86.4,Seitwärts,73.2,Zyklus-Hoch,0.28792147286500647,0.29495864254531545,475.6908674621582,0.43892390068494286,0.23447524219902452,0.23832923832923836,3435892.85,2116509995.6000001,bear,-0.02836744942169689,bear,-0.27862420895453655,2026-03-27,True,True,False,OK,,,3750.HK,3750.HK,Electrical Equipment & Parts
ALB,ALBEMARLE CORP.,ALB,179.84010314941406,USD,144.8121473010429,0.0,0.0,Seitwärts,0.0,0.0,67.0,25.2,Zyklus-neutral,0.21,36.655,96.0,-155030256.0,24179556352.0,4946415104.0,-0.64,-3.5,-0.43,-3.93,2.273,93.0,"[0.0, 0.42, 0.0, 74.79, 0.0]",64.59475,58.1,MED,"{""coverage"": 1.0, ""confluence"": 0.4, ""risk_clean"": 0.6666666666666666, ""regime_align"": 0.2282485875706215, ""liquidity"": 0.519774011299435, ""weights"": {""coverage"": 0.25, ""confluence"": 0.25, ""risk_clean"": 0.2, ""regime_align"": 0.2, ""liquidity"": 0.1}}",US0126531013,ALB,ALB,Energie,194.95,0.6501274421504779,0.4593315576436046,0.3209365258197239,2010090.1,361494810.92361605,114.71181894302369,0.5677556576688843,bear,-0.02836744942169689,bear,-0.27862420895453655,2026-03-27,0.2731600709450849,Basic Materials,Specialty Chemicals,United States,USD,3.0602310311828473,144.8121473010429,25.2,stock,S3 Energie,pillar,82.0,manual thematic assignment after stack redesign,"energy, grid, electrification",48.22,58.45,,bear,stock,,,,-0.02836744942169689,ALB,ALBEMARLE CORP.,US0126531013,ALB,ALB,Energie,Basic Materials,Specialty Chemicals,United States,USD,179.84010314941406,194.95,144.8121473010429,0.0,0.0,58.1,Seitwärts,67.0,Zyklus-neutral,0.2731600709450849,0.5677556576688843,114.71181894302369,0.6501274421504779,0.4593315576436046,0.3209365258197239,2010090.1,361494810.92361605,bear,-0.02836744942169689,bear,-0.27862420895453655,2026-03-27,True,True,False,AVOID,,,ALB,ALB,Specialty Chemicals
CCJ,CAMECO CORP.,CCJ,105.22000122070312,USD,147.30207122762204,2.38,0.0,Seitwärts,0.0,0.0,73.6,23.1,Zyklus-neutral,8.1,14.854,15.0,787334656.0,51645775872.0,3464176128.0,1.52,-14.7,15.18,0.48,2.991,70.09,"[0.0, 16.2, 0.0, 76.9, 0.0]",82.52247,63.5,MED,"{""coverage"": 1.0, ""confluence"": 0.4, ""risk_clean"": 0.6666666666666666, ""regime_align"": 0.48492231638418076, ""liquidity"": 0.5480225988700564, ""weights"": {""coverage"": 0.25, ""confluence"": 0.25, ""risk_clean"": 0.2, ""regime_align"": 0.2, ""liquidity"": 0.1}}",CA13321L1085,CCJ,CCJ,Energie,125.9,0.5451804487120256,0.30915637261028905,0.25694508746340994,3756919.5,395303074.3760834,91.94633228302001,0.144363223720827,bear,-0.02836744942169689,bear,-0.27862420895453655,2026-03-27,0.20468379643639267,Energy,Uranium,Canada,USD,0.5254638973720693,147.30207122762204,23.1,stock,S3 Energie,pillar,82.0,manual thematic assignment after stack redesign,"energy, grid, electrification",51.8,44.77,,bear,stock,,,,-0.02836744942169689,CCJ,CAMECO CORP.,CA13321L1085,CCJ,CCJ,Energie,Energy,Uranium,Canada,USD,105.22000122070312,125.9,147.30207122762204,2.38,0.0,63.5,Seitwärts,73.6,Zyklus-neutral,0.20468379643639267,0.144363223720827,91.94633228302001,0.5451804487120256,0.30915637261028905,0.25694508746340994,3756919.5,395303074.3760834,bear,-0.02836744942169689,bear,-0.27862420895453655,2026-03-27,True,True,False,OK,,,CCJ,CCJ,Uranium
CVX,CHEVRON CORP,CVX,211.97000122070312,USD,32.91872894031411,10.34,0.0,Seitwärts,0.0,0.0,61.0,80.8,Zyklus-Hoch,7.16,21.239,391.0,0.0,400448815104.0,186030997504.0,0.0,-6.0,6.61,0.61,1.0,68.9,"[0.0, 14.32, 0.0, 19.2, 14.89]",19.885374,75.3,HIGH,"{""coverage"": 1.0, ""confluence"": 0.4, ""risk_clean"": 1.0, ""regime_align"": 0.5947387005649718, ""liquidity"": 0.8418079096045198, ""weights"": {""coverage"": 0.25, ""confluence"": 0.25, ""risk_clean"": 0.2, ""regime_align"": 0.2, ""liquidity"": 0.1}}",US1667641005,CVX,CVX,Energie ⚡,168.91,0.25014128922596274,0.20867865971318852,0.206397280972485,14932678.3,3165279837.4793673,158.69010108947754,0.33574810127056187,bear,-0.02836744942169689,bear,-0.27862420895453655,2026-03-27,0.49810294516325315,Energy,Oil & Gas Integrated,United States,USD,2.0116502572933515,32.91872894031411,80.8,stock,S3 Energie,pillar,82.0,manual thematic assignment after stack redesign,"energy, grid, electrification",49.78,25.8,,bear,stock,,,,-0.02836744942169689,CVX,CHEVRON CORP,US1667641005,CVX,CVX,Energie ⚡,Energy,Oil & Gas Integrated,United States,USD,211.97000122070312,168.91,32.91872894031411,10.34,0.0,75.3,Seitwärts,61.0,Zyklus-Hoch,0.49810294516325315,0.33574810127056187,158.69010108947754,0.25014128922596274,0.20867865971318852,0.206397280972485,14932678.3,3165279837.4793673,bear,-0.02836744942169689,bear,-0.27862420895453655,2026-03-27,True,True,False,OK,,,CVX,CVX,Oil & Gas Integrated
ENR.DE,SIEMENS ENERGY,ENR.DE,144.39999389648438,EUR,151.41430873271315,0.83,0.0,Seitwärts,0.0,0.0,62.5,86.5,Zyklus-Hoch,0.0,72.403,752.0,0.0,1.0,28795244.0,0.0,0.0,-80.39,-80.39,0.247,14.27,"[0.0, 0.0, 0.0, 13.54, 25.0]",,59.6,MED,"{""coverage"": 1.0, ""confluence"": 0.4, ""risk_clean"": 0.6666666666666666, ""regime_align"": 0.28135593220338984, ""liquidity"": 0.5649717514124294, ""weights"": {""coverage"": 0.25, ""confluence"": 0.25, ""risk_clean"": 0.2, ""regime_align"": 0.2, ""liquidity"": 0.1}}",DE000ENER6Y0,ENR.DE,ENR.DE,Energie,142.2,0.4545099885926262,0.3028772961891863,0.1725490502437771,2993783.1,432302261.3673981,114.89665462493896,0.25678153439588103,bear,-0.02836744942169689,bear,-0.27862420895453655,2026-03-27,0.2799701397453075,Industrials,Specialty Industrial Machinery,Germany,EUR,-3.8615200862863186,151.41430873271315,86.5,stock,S3 Energie,pillar,82.0,manual thematic assignment after stack redesign,"energy, grid, electrification",44.89,41.45,,bear,stock,,,,-0.02836744942169689,ENR.DE,SIEMENS ENERGY,DE000ENER6Y0,ENR.DE,ENR.DE,Energie,Industrials,Specialty Industrial Machinery,Germany,EUR,144.39999389648438,142.2,151.41430873271315,0.83,0.0,59.6,Seitwärts,62.5,Zyklus-Hoch,0.2799701397453075,0.25678153439588103,114.89665462493896,0.4545099885926262,0.3028772961891863,0.1725490502437771,2993783.1,432302261.3673981,bear,-0.02836744942169689,bear,-0.27862420895453655,2026-03-27,True,True,False,OK,,,ENR.DE,ENR.DE,Specialty Industrial Machinery
ETN,Eaton Corporation plc,ETN,359.2300109863281,USD,29.101133589482874,7.47,,,,,,,,,,,,,,,,,,,,,,68.7,MED,"{""coverage"": 1.0, ""confluence"": 0.2, ""risk_clean"": 1.0, ""regime_align"": 0.5892655367231638, ""liquidity"": 0.6892655367231638, ""weights"": {""coverage"": 0.25, ""confluence"": 0.25, ""risk_clean"": 0.2, ""regime_align"": 0.2, ""liquidity"": 0.1}}",IE00B8KQN827,ETN,ETN,Energie,,0.34047913267177643,0.24021673192290408,0.19355399513425586,2703580.05,971207091.0639175,355.55797439575196,0.010327532652914195,bear,-0.02836744942169689,bear,-0.27862420895453655,2026-03-27,0.18984535149366055,Industrials,Electrical Equipment & Parts,Ireland,USD,0.5964729337459174,29.101133589482874,0.0,stock,S3 Energie,pillar,86.0,manual gap-filling addition for grid and power management coverage,"energy, grid, electrification",52.43,34.5,,bear,stock,,,,-0.02836744942169689,ETN,Eaton Corporation plc,IE00B8KQN827,ETN,ETN,Energie,Industrials,Electrical Equipment & Parts,Ireland,USD,359.2300109863281,,29.101133589482874,7.47,,68.7,,,,0.18984535149366055,0.010327532652914195,355.55797439575196,0.34047913267177643,0.24021673192290408,0.19355399513425586,2703580.05,971207091.0639175,bear,-0.02836744942169689,bear,-0.27862420895453655,2026-03-27,True,True,False,OK,,,ETN,ETN,Electrical Equipment & Parts
FLNC,FLUENCE ENER.,FLNC,14.619999885559082,USD,190.65604921945175,0.0,0.0,Seitwärts,0.0,0.0,61.3,3.7,Zyklus-Tief,-14.46,82.778,0.0,-98396624.0,2566774016.0,2551276032.0,-3.83,154.4,-2.04,152.36,1.483,75.93,"[100.0, 0.0, 0.0, 96.3, 0.0]",87.467186,34.2,LOW,"{""coverage"": 1.0, ""confluence"": 0.2, ""risk_clean"": 0.0, ""regime_align"": 0.09533898305084745, ""liquidity"": 0.22598870056497178, ""weights"": {""coverage"": 0.25, ""confluence"": 0.25, ""risk_clean"": 0.2, ""regime_align"": 0.2, ""liquidity"": 0.1}}",US34379V1035,FLNC,FLNC,Experimente,29.21,1.1025680198126766,0.7087511353241271,0.5463853523671304,3770543.6,55125347.00049553,15.05915001630783,-0.029161681122319982,bear,-0.02836744942169689,bear,-0.27862420895453655,2026-03-27,-0.20525967394918654,Utilities,Utilities - Renewable,United States,USD,-2.272728286904502,190.65604921945175,3.7,stock,S3 Energie,pillar,82.0,manual thematic assignment after stack redesign,"energy, grid, electrification",44.58,76.76,,bear,stock,,,,-0.02836744942169689,FLNC,FLUENCE ENER.,US34379V1035,FLNC,FLNC,Experimente,Utilities,Utilities - Renewable,United States,USD,14.619999885559082,29.21,190.65604921945175,0.0,0.0,34.2,Seitwärts,61.3,Zyklus-Tief,-0.20525967394918654,-0.029161681122319982,15.05915001630783,1.1025680198126766,0.7087511353241271,0.5463853523671304,3770543.6,55125347.00049553,bear,-0.02836744942169689,bear,-0.27862420895453655,2026-03-27,False,True,False,AVOID,,,FLNC,FLNC,Utilities - Renewable
FSLR,FIRST SOLAR INC,FSLR,191.69000244140625,USD,51.41390580710829,0.0,0.0,Seitwärts,0.0,0.0,59.4,31.0,Zyklus-neutral,16.86,9.893,0.0,168763744.0,23129389056.0,5050625024.0,0.73,79.7,27.73,107.43,1.91,103.86,"[100.0, 33.72, 0.0, 69.03, 32.13]",9.727635,64.4,MED,"{""coverage"": 1.0, ""confluence"": 0.4, ""risk_clean"": 0.6666666666666666, ""regime_align"": 0.5562146892655367, ""liquidity"": 0.49717514124293793, ""weights"": {""coverage"": 0.25, ""confluence"": 0.25, ""risk_clean"": 0.2, ""regime_align"": 0.2, ""liquidity"": 0.1}}",US3364331070,FSLR,FSLR,Energie,236.58,0.6345705157519189,0.431507928990216,0.34702553068513087,1704706.65,326775221.90038145,217.88515060424805,-0.12022456826542027,bear,-0.02836744942169689,bear,-0.27862420895453655,2026-03-27,-0.21788491115378938,Technology,Solar,United States,USD,3.1534200896575992,51.41390580710829,31.0,stock,S3 Energie,pillar,82.0,manual thematic assignment after stack redesign,"energy, grid, electrification",53.92,55.35,,bear,stock,,,,-0.02836744942169689,FSLR,FIRST SOLAR INC,US3364331070,FSLR,FSLR,Energie,Technology,Solar,United States,USD,191.69000244140625,236.58,51.41390580710829,0.0,0.0,64.4,Seitwärts,59.4,Zyklus-neutral,-0.21788491115378938,-0.12022456826542027,217.88515060424805,0.6345705157519189,0.431507928990216,0.34702553068513087,1704706.65,326775221.90038145,bear,-0.02836744942169689,bear,-0.27862420895453655,2026-03-27,False,True,False,AVOID,,,FSLR,FSLR,Solar
KEP,KOREA EL. PWR ADR 1/2,KEP,14.994999885559082,USD,97.04335903387404,2.55,5.08,BUY,23.41,31.51,78.5,12.6,Zyklus-Tief,19.12,279.916,45.0,1394938609664.0,127486264344576.0,97275598602240.0,1.09,5.6,8.47,14.07,0.481,1.78,"[11.2, 38.24, 0.0, 100.0, 30.73]",3.3700979,50.0,MED,"{""coverage"": 1.0, ""confluence"": 0.0, ""risk_clean"": 0.6666666666666666, ""regime_align"": 0.5213983050847457, ""liquidity"": 0.12429378531073443, ""weights"": {""coverage"": 0.25, ""confluence"": 0.25, ""risk_clean"": 0.2, ""regime_align"": 0.2, ""liquidity"": 0.1}}",US5006311063,KEP,KEP,Energie,21.38,0.5254254958847113,0.32326766326154915,0.3553310516764373,783877.75,11754246.77154231,15.828674955368042,-0.05266865812581689,bear,-0.02836744942169689,bear,-0.27862420895453655,2026-03-27,-0.05125027868914944,Utilities,Utilities - Regulated Electric,South Korea,USD,-0.43161043988384495,97.04335903387404,12.6,stock,S3 Energie,pillar,82.0,manual thematic assignment after stack redesign,"energy, grid, electrification",63.9,56.07,,bear,stock,,,,-0.02836744942169689,KEP,KOREA EL. PWR ADR 1/2,US5006311063,KEP,KEP,Energie,Utilities,Utilities - Regulated Electric,South Korea,USD,14.994999885559082,21.38,97.04335903387404,2.55,5.08,50.0,BUY,78.5,Zyklus-Tief,-0.05125027868914944,-0.05266865812581689,15.828674955368042,0.5254254958847113,0.32326766326154915,0.3553310516764373,783877.75,11754246.77154231,bear,-0.02836744942169689,bear,-0.27862420895453655,2026-03-27,False,True,False,OK,,,KEP,KEP,Utilities - Regulated Electric
NEE,"NextEra Energy, Inc.",NEE,92.08000183105469,USD,35.39691047910259,11.84,,,,,,,,,,,,,,,,,,,,,,74.7,MED,"{""coverage"": 1.0, ""confluence"": 0.4, ""risk_clean"": 1.0, ""regime_align"": 0.6593220338983051, ""liquidity"": 0.655367231638418, ""weights"": {""coverage"": 0.25, ""confluence"": 0.25, ""risk_clean"": 0.2, ""regime_align"": 0.2, ""liquidity"": 0.1}}",US65339F1012,NEE,NEE,Energie,,0.2583836590330225,0.2032749368055464,0.11131133005054861,9286077.5,855062033.2033157,79.82903511047363,0.15346504819489826,bear,-0.02836744942169689,bear,-0.27862420895453655,2026-03-27,0.2242754151746026,Utilities,Utilities - Regulated Electric,United States,USD,1.009212518634106,35.39691047910259,0.0,stock,S3 Energie,pillar,84.0,manual gap-filling addition for power generation and utility exposure,"energy, grid, electrification",54.33,26.97,,bear,stock,,,,-0.02836744942169689,NEE,"NextEra Energy, Inc.",US65339F1012,NEE,NEE,Energie,Utilities,Utilities - Regulated Electric,United States,USD,92.08000183105469,,35.39691047910259,11.84,,74.7,,,,0.2242754151746026,0.15346504819489826,79.82903511047363,0.2583836590330225,0.2032749368055464,0.11131133005054861,9286077.5,855062033.2033157,bear,-0.02836744942169689,bear,-0.27862420895453655,2026-03-27,True,True,False,OK,,,NEE,NEE,Utilities - Regulated Electric
OXY,OCCIDENTAL PET.,OXY,65.8499984741211,USD,35.88399272427687,2.34,1.07,BUY,46.95,51.24,47.2,75.7,Zyklus-neutral,5.96,62.221,206.0,3033125120.0,75094687744.0,26601000960.0,4.04,-7.7,8.17,0.47,0.935,51.31,"[0.0, 11.92, 0.0, 44.3, 7.41]",41.212414,72.7,MED,"{""coverage"": 1.0, ""confluence"": 0.4, ""risk_clean"": 1.0, ""regime_align"": 0.5098870056497175, ""liquidity"": 0.7457627118644068, ""weights"": {""coverage"": 0.25, ""confluence"": 0.25, ""risk_clean"": 0.2, ""regime_align"": 0.2, ""liquidity"": 0.1}}",US6745991058,OXY,OXY,Energie,44.53,0.3892337779823936,0.29235465795532267,0.2706524448903017,21616164.5,1423424399.3413506,44.94758605957031,0.465039710627579,bear,-0.02836744942169689,bear,-0.27862420895453655,2026-03-27,0.731628512475096,Energy,Oil & Gas E&P,United States,USD,2.3150992070218868,35.88399272427687,75.7,stock,S3 Energie,pillar,82.0,manual thematic assignment after stack redesign,"energy, grid, electrification",42.89,36.29,,bear,stock,,,,-0.02836744942169689,OXY,OCCIDENTAL PET.,US6745991058,OXY,OXY,Energie,Energy,Oil & Gas E&P,United States,USD,65.8499984741211,44.53,35.88399272427687,2.34,1.07,72.7,BUY,47.2,Zyklus-neutral,0.731628512475096,0.465039710627579,44.94758605957031,0.3892337779823936,0.29235465795532267,0.2706524448903017,21616164.5,1423424399.3413506,bear,-0.02836744942169689,bear,-0.27862420895453655,2026-03-27,True,True,False,OK,,,OXY,OXY,Oil & Gas E&P
SU.PA,Schneider Electric S.E.,SU.PA,227.4499969482422,EUR,2.7674164253435274,6.62,,,,,,,,,,,,,,,,,,,,,,61.9,MED,"{""coverage"": 1.0, ""confluence"": 0.0, ""risk_clean"": 1.0, ""regime_align"": 0.6141242937853107, ""liquidity"": 0.46327683615819204, ""weights"": {""coverage"": 0.25, ""confluence"": 0.25, ""risk_clean"": 0.2, ""regime_align"": 0.2, ""liquidity"": 0.1}}",FR0000121972,SU.PA,SU.PA,Energie,,0.32023058871658316,0.22433631308637697,0.17799065083502574,1089592.7,247827856.28982696,236.1177498626709,-0.036709450769668917,bear,-0.02836744942169689,bear,-0.27862420895453655,2026-03-27,0.038273994345553564,Industrials,Electrical Equipment & Parts,France,EUR,-4.513014331539155,2.7674164253435274,0.0,stock,S3 Energie,pillar,86.0,manual gap-filling addition for grid and electrification coverage,"energy, grid, electrification",49.7,33.69,,bear,stock,,,,-0.02836744942169689,SU.PA,Schneider Electric S.E.,FR0000121972,SU.PA,SU.PA,Energie,Industrials,Electrical Equipment & Parts,France,EUR,227.4499969482422,,2.7674164253435274,6.62,,61.9,,,,0.038273994345553564,-0.036709450769668917,236.1177498626709,0.32023058871658316,0.22433631308637697,0.17799065083502574,1089592.7,247827856.28982696,bear,-0.02836744942169689,bear,-0.27862420895453655,2026-03-27,False,True,False,OK,,,SU.PA,SU.PA,Electrical Equipment & Parts
UEC,URANIUM ENERGY CORP,UEC,13.210000038146973,USD,158.51271414863527,0.0,0.0,Seitwärts,0.0,0.0,65.3,15.0,Zyklus-Tief,-7.29,0.147,0.0,-61173248.0,7445595648.0,49750000.0,-0.82,0.0,-156.46,-156.46,27.716,85.09,"[0.0, 0.0, 92.65, 85.02, 0.0]",225.37932,42.4,LOW,"{""coverage"": 1.0, ""confluence"": 0.2, ""risk_clean"": 0.3333333333333333, ""regime_align"": 0.1047669491525424, ""liquidity"": 0.36723163841807915, ""weights"": {""coverage"": 0.25, ""confluence"": 0.25, ""risk_clean"": 0.2, ""regime_align"": 0.2, ""liquidity"": 0.1}}",US9168961038,UEC,UEC,Mining ⛏️,19.25,0.7601608762463242,0.39245833879966463,0.39970205963353145,10627115.6,140384197.4813923,12.406050021648406,0.0648030610142376,bear,-0.02836744942169689,bear,-0.27862420895453655,2026-03-27,0.15323612526773223,Energy,Uranium,United States,USD,1.2260524526712668,158.51271414863527,15.0,stock,S3 Energie,pillar,82.0,manual thematic assignment after stack redesign,"energy, grid, electrification",42.04,57.58,,bear,stock,,,,-0.02836744942169689,UEC,URANIUM ENERGY CORP,US9168961038,UEC,UEC,Mining ⛏️,Energy,Uranium,United States,USD,13.210000038146973,19.25,158.51271414863527,0.0,0.0,42.4,Seitwärts,65.3,Zyklus-Tief,0.15323612526773223,0.0648030610142376,12.406050021648406,0.7601608762463242,0.39245833879966463,0.39970205963353145,10627115.6,140384197.4813923,bear,-0.02836744942169689,bear,-0.27862420895453655,2026-03-27,True,True,False,AVOID,,,UEC,UEC,Uranium
XOM,EXXON MOBIL CORP,XOM,170.14500427246094,USD,49.284132210957885,13.31,0.0,BUY,125.93,136.59,68.0,91.8,Zyklus-Hoch,11.08,16.329,272.0,12923750400.0,673590607872.0,323904995328.0,1.92,-1.3,8.9,7.6,1.153,67.11,"[0.0, 22.16, 0.0, 28.24, 12.41]",18.14254,77.1,HIGH,"{""coverage"": 1.0, ""confluence"": 0.4, ""risk_clean"": 1.0, ""regime_align"": 0.6742584745762712, ""liquidity"": 0.864406779661017, ""weights"": {""coverage"": 0.25, ""confluence"": 0.25, ""risk_clean"": 0.2, ""regime_align"": 0.2, ""liquidity"": 0.1}}",US30231G1022,XOM,XOM,Energie ⚡,136.58,0.2482449759595633,0.1843453300711459,0.16053433062958988,23664073.15,4026323827.210578,121.28786518096923,0.40281968042387195,bear,-0.02836744942169689,bear,-0.27862420895453655,2026-03-27,0.5093268635645715,Energy,Oil & Gas Integrated,United States,USD,2.8501552351032355,49.284132210957885,91.8,stock,S3 Energie,pillar,82.0,manual thematic assignment after stack redesign,"energy, grid, electrification",51.51,21.11,,bear,stock,,,,-0.02836744942169689,XOM,EXXON MOBIL CORP,US30231G1022,XOM,XOM,Energie ⚡,Energy,Oil & Gas Integrated,United States,USD,170.14500427246094,136.58,49.284132210957885,13.31,0.0,77.1,BUY,68.0,Zyklus-Hoch,0.5093268635645715,0.40281968042387195,121.28786518096923,0.2482449759595633,0.1843453300711459,0.16053433062958988,23664073.15,4026323827.210578,bear,-0.02836744942169689,bear,-0.27862420895453655,2026-03-27,True,True,False,OK,,,XOM,XOM,Oil & Gas Integrated
XSDG.F,SAMSUNG SDI,XSDG.F,55.599998474121094,EUR,84.90013313890022,0.83,3.73,BUY,59.4,74.42,60.6,36.7,Zyklus-neutral,-2.59,46.177,40.0,0.0,9084264775680.0,13266999836672.0,0.0,2.8,-4.89,-2.09,0.892,0.05,"[5.6, 0.0, 0.0, 83.25, 25.0]",0.0,52.2,MED,"{""coverage"": 1.0, ""confluence"": 0.4, ""risk_clean"": 0.6666666666666666, ""regime_align"": 0.18675847457627118, ""liquidity"": 0.016949152542372836, ""weights"": {""coverage"": 0.25, ""confluence"": 0.25, ""risk_clean"": 0.2, ""regime_align"": 0.2, ""liquidity"": 0.1}}",US7960542030,XSDG.F,XSDG.F,Energie,57.8,0.6475631635693252,0.3731696832664153,0.3035714285714286,7239.7,402527.30895309447,40.84350009918213,0.36129367804191825,bear,-0.02836744942169689,bear,-0.27862420895453655,2026-03-27,0.4333630952355413,Industrials,Electrical Equipment & Parts,South Korea,EUR,1.0909063165838173,84.90013313890022,36.7,stock,S3 Energie,pillar,82.0,manual thematic assignment after stack redesign,"energy, grid, electrification",59.03,55.05,,bear,stock,,,,-0.02836744942169689,XSDG.F,SAMSUNG SDI,US7960542030,XSDG.F,XSDG.F,Energie,Industrials,Electrical Equipment & Parts,South Korea,EUR,55.599998474121094,57.8,84.90013313890022,0.83,3.73,52.2,BUY,60.6,Zyklus-neutral,0.4333630952355413,0.36129367804191825,40.84350009918213,0.6475631635693252,0.3731696832664153,0.3035714285714286,7239.7,402527.30895309447,bear,-0.02836744942169689,bear,-0.27862420895453655,2026-03-27,True,False,False,OK,,,XSDG.F,XSDG.F,Electrical Equipment & Parts
YCA.L,YELLOW CAKE PLC,YCA.L,579.0,GBp,29.878873004565865,0.0,0.0,Seitwärts,0.0,0.0,58.0,8.2,Zyklus-Tief,-0.45,100.0,0.0,-3478875.0,1350797696.0,5420000.0,-0.26,0.0,-153.91,-153.91,35.049,56.08,"[0.0, 0.0, 0.0, 91.83, 100.0]",-239.24458,51.6,MED,"{""coverage"": 1.0, ""confluence"": 0.0, ""risk_clean"": 0.6666666666666666, ""regime_align"": 0.3314265536723164, ""liquidity"": 0.6666666666666666, ""weights"": {""coverage"": 0.25, ""confluence"": 0.25, ""risk_clean"": 0.2, ""regime_align"": 0.2, ""liquidity"": 0.1}}",JE00BF50RG45,YCA.L,YCA.L,Energie,679.0,0.37642876845788786,0.22333328359829896,0.22368421052631582,1578270.65,913818706.3499999,560.9089999389648,0.03225300371897011,bear,-0.02836744942169689,bear,-0.27862420895453655,2026-03-27,0.06202047218388296,Energy,Uranium,Jersey,GBp,0.17301038062282892,29.878873004565865,8.2,stock,S3 Energie,pillar,82.0,manual thematic assignment after stack redesign,"energy, grid, electrification",38.78,39.27,,bear,stock,,,,-0.02836744942169689,YCA.L,YELLOW CAKE PLC,JE00BF50RG45,YCA.L,YCA.L,Energie,Energy,Uranium,Jersey,GBp,579.0,679.0,29.878873004565865,0.0,0.0,51.6,Seitwärts,58.0,Zyklus-Tief,0.06202047218388296,0.03225300371897011,560.9089999389648,0.37642876845788786,0.22333328359829896,0.22368421052631582,1578270.65,913818706.3499999,bear,-0.02836744942169689,bear,-0.27862420895453655,2026-03-27,True,True,False,AVOID,,,YCA.L,YCA.L,Uranium
