Ticker,Name,Yahoo,Akt. Kurs,Währung,Perf %,Score,CRV,Elliott-Signal,Elliott-Einstieg,Elliott-Ausstieg,MC-Chance,Zyklus %,Zyklus-Status,ROE %,Debt/Equity,Div. Rendite %,FCF,Enterprise Value,Revenue,FCF Yield %,Growth %,Margin %,Rule of 40,Current Ratio,Institutional Ownership %,Radar Vector,PE,ConfidenceScore,ConfidenceLabel,ConfidenceBreakdown,ISIN,Symbol,YahooSymbol,Sektor,Akt. Kurs [€],Volatility,DownsideDev,MaxDrawdown,AvgVolume,DollarVolume,SMA200,Trend200,MarketRegimeStock,MarketTrend200Stock,MarketRegimeCrypto,MarketTrend200Crypto,MarketDate,RS3M,Sector,Industry,Country,Currency,Perf 1D %,Perf 1Y %,cycle,AssetType,pillar_primary,bucket_type,pillar_confidence,pillar_reason,pillar_tags
UNH,UNITEDHEALTH,UNH,279.7850036621094,USD,-40.20609082952811,0.0,0.0,Seitwärts,0.0,0.0,33.6,26.5,Zyklus-neutral,12.54,77.08,324.0,15929249792.0,300506185728.0,447567003648.0,5.3,12.3,2.69,14.99,0.788,83.33,"[24.6, 25.08, 0.0, 73.53, 34.9]",13.6433325,29.0,LOW,"{""coverage"": 0.5714285714285714, ""confluence"": 0.0, ""risk_clean"": 0.3333333333333333, ""regime_align"": 0.0, ""liquidity"": 0.8053691275167785, ""weights"": {""coverage"": 0.25, ""confluence"": 0.25, ""risk_clean"": 0.2, ""regime_align"": 0.2, ""liquidity"": 0.1}}",US91324P1021,UNH,UNH,Pharma & Gesundheit,281.25,0.5089516190333861,0.514781456187334,0.6005506651971514,7927803.55,2218080545.2692337,310.1178704071045,-0.09781076693573287,neutral,0.019249628470205504,bear,-0.25469005116904364,2026-03-12,-0.11671957505382646,Healthcare,Healthcare Plans,United States,USD,-1.9158619940019772,-40.20609082952811,0.0,stock,S13 Gesundheit,pillar,82.0,manual thematic assignment after stack redesign,"healthcare, pharma, medtech"
AAPL,Apple Inc.,AAPL,255.14999389648438,USD,18.10399742398325,0.0,0.0,Seitwärts,0.0,0.0,58.9,84.3,Zyklus-Hoch,152.02,102.63,38.0,106312753152.0,4041536438272.0,435617005568.0,2.63,15.7,27.04,42.74,0.974,65.09,"[31.4, 100.0, 0.0, 15.71, 13.81]",29.453894,40.3,LOW,"{""coverage"": 0.5714285714285714, ""confluence"": 0.4, ""risk_clean"": 0.3333333333333333, ""regime_align"": 0.0, ""liquidity"": 0.9328859060402684, ""weights"": {""coverage"": 0.25, ""confluence"": 0.25, ""risk_clean"": 0.2, ""regime_align"": 0.2, ""liquidity"": 0.1}}",US0378331005,AAPL,AAPL,,,0.3188588864202224,0.23127398068305793,0.22988966801837363,42397911.7,10817826911.478683,244.94159721374513,0.04167686011221283,neutral,0.019249628470205504,bear,-0.25469005116904364,2026-03-12,-0.05929127929093969,Technology,Consumer Electronics,United States,USD,-2.1701636114765055,18.10399742398325,0.0,stock,S14 Kommunikations- & Alltagsinfrastruktur,pillar,76.0,manual thematic assignment after stack redesign,"connectivity, telecom, civic infrastructure"
ASTS,"AST SpaceMobile, Inc.",ASTS,88.0,,219.3033443587222,,,,,,,,,,,,,,,,,,,,,,,,,,US00217D1000,ASTS,ASTS,,,0.9949353597044449,0.5517720615223172,0.4701640770258677,13289885.55,1169509928.4,65.79902480125428,0.33740583946044334,neutral,0.019249628470205504,bear,-0.25469005116904364,2026-03-12,0.13783393567667335,Technology,Communication Equipment,United States,,-0.238067210806292,219.3033443587222,0.0,stock,S14 Kommunikations- & Alltagsinfrastruktur,pillar,76.0,manual thematic assignment after stack redesign,"connectivity, telecom, civic infrastructure"
CDNL,Cardinal Infrastructure,CDNL,29.760000228881836,USD,26.638298846305688,0.0,0.0,Datenmangel,0.0,0.0,60.2,50.0,Zyklus-neutral,0.0,230.784,0.0,0.0,77877880.0,395162976.0,0.0,60.2,6.11,66.31,1.203,34.65,"[100.0, 0.0, 0.0, 50.0, 21.79]",20.158104,50.0,MED,{},US14154A1025,CDNL,CDNL,,,0.8999272748390464,0.3609578898579889,0.2569982809417143,322258.7,9590418.985759163,,,neutral,0.019249628470205504,bear,-0.25469005116904364,2026-03-12,,Industrials,Engineering & Construction,United States,USD,0.13459258563768284,26.638298846305688,0.0,stock,S14 Kommunikations- & Alltagsinfrastruktur,pillar,76.0,manual thematic assignment after stack redesign,"connectivity, telecom, civic infrastructure"
LUMN,LUMEN TECHN.,LUMN,6.449999809265137,USD,29.51806796308285,0.0,0.0,Seitwärts,0.0,0.0,60.8,49.3,Zyklus-neutral,0.0,100.0,0.0,-5826500096.0,24455852032.0,12401999872.0,-23.82,-8.7,-14.02,-22.72,1.802,69.05,"[0.0, 0.0, 0.0, 50.71, 38.17]",-28.083603,17.9,LOW,"{""coverage"": 0.5714285714285714, ""confluence"": 0.0, ""risk_clean"": 0.0, ""regime_align"": 0.0, ""liquidity"": 0.36241610738255026, ""weights"": {""coverage"": 0.25, ""confluence"": 0.25, ""risk_clean"": 0.2, ""regime_align"": 0.2, ""liquidity"": 0.1}}",US5502411037,LUMN,LUMN,Medien & Digitales 📱,9.32,0.8172694021661134,0.5006244875846764,0.47337277605647043,11781532.8,75990884.31285095,6.534649994373321,-0.012954050359403002,neutral,0.019249628470205504,bear,-0.25469005116904364,2026-03-12,-0.23315303770311357,Communication Services,Telecom Services,United States,USD,-3.0075230561518396,29.51806796308285,0.0,stock,S14 Kommunikations- & Alltagsinfrastruktur,pillar,76.0,manual thematic assignment after stack redesign,"connectivity, telecom, civic infrastructure"
TTK.DE,TAKKT AG,TTK.DE,2.7049999237060547,EUR,-63.42666027367745,9.6,0.0,Seitwärts,0.0,0.0,58.0,86.5,Zyklus-Hoch,0.0,72.403,752.0,0.0,1.0,28795244.0,0.0,0.0,-80.39,-80.39,0.247,14.27,"[0.0, 0.0, 0.0, 13.54, 25.0]",,,,,DE0007446007,TTK.DE,TTK.DE,Medien & Digitales 📱,3.67,0.32830958293739987,0.24801189485861969,0.6550696299457194,62939.9,170252.42469806672,4.700350013971328,-0.4245109586167608,neutral,0.019249628470205504,bear,-0.25469005116904364,2026-03-12,-0.24598949361885192,Industrials,Business Equipment & Supplies,Germany,EUR,-0.915754402665403,-63.42666027367745,0.0,stock,S14 Kommunikations- & Alltagsinfrastruktur,pillar,76.0,manual thematic assignment after stack redesign,"connectivity, telecom, civic infrastructure"
MBLY,Mobileye Global,MBLY,7.730000019073486,USD,-48.807948186812546,0.0,0.0,Seitwärts,0.0,0.0,34.0,44.0,Zyklus-neutral,-3.27,0.564,0.0,632000000.0,5882599936.0,1894000000.0,10.74,-9.0,-20.7,-29.7,6.103,67.31,"[0.0, 0.0, 71.8, 56.05, 45.94]",24.514277,50.0,MED,{},US60741F1049,MBLY,MBLY,Tech 💻,,0.550276924411162,0.32072617865127845,0.594863729036534,4566876.15,35301952.72660625,13.020299973487854,-0.40631167985273475,neutral,0.019249628470205504,bear,-0.25469005116904364,2026-03-12,-0.3208554650569855,Consumer Cyclical,Auto Parts,Israel,USD,-1.7789055720634273,-48.807948186812546,0.0,stock,S15 Mobilität,pillar,80.0,manual thematic assignment after stack redesign,"mobility, autos, autonomy"
STLA,Stellantis N.V.,STLA,6.869999885559082,USD,-39.31862687247592,0.0,0.0,Seitwärts,0.0,0.0,39.0,15.0,Zyklus-Tief,-3.06,55.559,1058.0,-8076749824.0,31891654656.0,146121998336.0,-25.33,-12.7,-1.64,-14.34,1.061,46.24,"[0.0, 0.0, 0.0, 84.99, 45.88]",4.304615,17.8,LOW,"{""coverage"": 0.5714285714285714, ""confluence"": 0.0, ""risk_clean"": 0.0, ""regime_align"": 0.0, ""liquidity"": 0.3557046979865772, ""weights"": {""coverage"": 0.25, ""confluence"": 0.25, ""risk_clean"": 0.2, ""regime_align"": 0.2, ""liquidity"": 0.1}}",NL00150001Q9,STLA,STLA,Konsum 🥨,,0.5715195725781557,0.43793679038731925,0.433168320921797,16194887.4,111258874.58464222,9.814550006389618,-0.3000188616812315,neutral,0.019249628470205504,bear,-0.25469005116904364,2026-03-12,-0.40855382360975223,Consumer Cyclical,Auto Manufacturers,Netherlands,USD,-0.2902754907702976,-39.31862687247592,0.0,stock,S15 Mobilität,pillar,80.0,manual thematic assignment after stack redesign,"mobility, autos, autonomy"
TSLA,Tesla,TSLA,399.92999267578125,USD,61.203594896704104,0.0,0.0,Seitwärts,0.0,0.0,56.0,35.8,Zyklus-neutral,4.93,17.763,0.0,3732624896.0,1566959599616.0,94827003904.0,0.24,-3.1,4.0,0.9,2.164,44.57,"[0.0, 9.86, 0.0, 64.22, 0.0]",151.62677,50.0,MED,{},US88160R1014,TSLA,TSLA,Tech 💻,,0.5760681161927711,0.3524839135066414,0.23002710719979258,57436558.05,22970602240.258583,393.3325996398926,0.016773064429261186,neutral,0.019249628470205504,bear,-0.25469005116904364,2026-03-12,-0.08950670800010252,Consumer Cyclical,Auto Manufacturers,United States,USD,-1.9346806205525091,61.203594896704104,0.0,stock,S15 Mobilität,pillar,80.0,manual thematic assignment after stack redesign,"mobility, autos, autonomy"
VOW3.DE,Volkswagen AG Vz.,VOW3.DE,92.37999725341797,EUR,-10.441937184074613,0.0,0.0,Seitwärts,0.0,0.0,58.0,57.2,Zyklus-neutral,3.58,130.129,630.0,-83611090944.0,262762414080.0,326045990912.0,-31.82,2.3,2.26,4.56,1.096,27.73,"[4.6, 7.16, 0.0, 42.85, 28.51]",4.8342667,24.0,LOW,"{""coverage"": 0.5714285714285714, ""confluence"": 0.0, ""risk_clean"": 0.3333333333333333, ""regime_align"": 0.0, ""liquidity"": 0.3087248322147651, ""weights"": {""coverage"": 0.25, ""confluence"": 0.25, ""risk_clean"": 0.2, ""regime_align"": 0.2, ""liquidity"": 0.1}}",DE0007664039,VOW3.DE,VOW3.DE,Andere 🌐,102.3,0.27245299426739567,0.16886235803109848,0.2374715999065694,963624.3,89019610.18732682,96.82525024414062,-0.04591005940613779,neutral,0.019249628470205504,bear,-0.25469005116904364,2026-03-12,-0.1138877661040133,Consumer Cyclical,Auto Manufacturers,Germany,EUR,0.7195769994885914,-10.441937184074613,0.0,stock,S15 Mobilität,pillar,80.0,manual thematic assignment after stack redesign,"mobility, autos, autonomy"
NFLX,NETFLIX INC.,NFLX,94.33499908447266,USD,2.573717712077639,0.0,0.0,Seitwärts,0.0,0.0,39.3,93.9,Zyklus-Hoch,42.76,63.782,0.0,24817524736.0,355017424896.0,45183037440.0,6.99,17.6,24.3,41.9,1.186,86.0,"[35.2, 85.52, 0.0, 6.14, 32.01]",21.525,39.5,LOW,"{""coverage"": 0.5714285714285714, ""confluence"": 0.4, ""risk_clean"": 0.3333333333333333, ""regime_align"": 0.0, ""liquidity"": 0.8590604026845637, ""weights"": {""coverage"": 0.25, ""confluence"": 0.25, ""risk_clean"": 0.2, ""regime_align"": 0.2, ""liquidity"": 0.1}}",US64110L1061,NFLX,NFLX,Medien & Digitales 📱,85.7,0.3485763146109091,0.24238483599773988,0.4335127747768319,54861718.6,5175380173.903597,109.21960014343261,-0.13628140955847445,neutral,0.019249628470205504,bear,-0.25469005116904364,2026-03-12,0.04214227226671152,Communication Services,Entertainment,United States,USD,-0.5848880901524467,2.573717712077639,0.0,stock,S19 Medien & Unterhaltung,pillar,75.0,manual thematic assignment after stack redesign,"media, entertainment, streaming"
SPOT,SPOTIFY TECH.,SPOT,513.3800048828125,USD,-4.1915536068593,0.0,0.0,Seitwärts,0.0,0.0,41.6,76.0,Zyklus-neutral,22.64,28.873,0.0,789000000.0,92863963136.0,16897000448.0,0.85,7.1,8.31,15.41,1.612,67.37,"[14.2, 45.28, 0.0, 24.02, 38.46]",25.314257,33.2,LOW,"{""coverage"": 0.5714285714285714, ""confluence"": 0.2, ""risk_clean"": 0.3333333333333333, ""regime_align"": 0.0, ""liquidity"": 0.7248322147651006, ""weights"": {""coverage"": 0.25, ""confluence"": 0.25, ""risk_clean"": 0.2, ""regime_align"": 0.2, ""liquidity"": 0.1}}",LU1778762911,SPOT,SPOT,Medien & Digitales 📱,511.74,0.4582473544046058,0.32038275051581483,0.4680371349237977,2927985.75,1503169338.6318054,629.8397987365722,-0.18490383441531066,neutral,0.019249628470205504,bear,-0.25469005116904364,2026-03-12,-0.13296409918877705,Communication Services,Internet Content & Information,Sweden,USD,-0.19246655982517735,-4.1915536068593,0.0,stock,S19 Medien & Unterhaltung,pillar,75.0,manual thematic assignment after stack redesign,"media, entertainment, streaming"
TME,TENCENT MUSIC ENTERTAINMENT GROUP,TME,13.645000457763672,USD,12.975281095479207,0.0,0.0,Seitwärts,0.0,0.0,55.8,84.0,Zyklus-Hoch,14.79,4.524,107.0,5382750208.0,36124852224.0,31719000064.0,14.9,20.6,34.08,54.68,2.085,63.88,"[41.2, 29.58, 0.0, 15.98, 46.52]",16.826365,34.4,LOW,"{""coverage"": 0.5714285714285714, ""confluence"": 0.4, ""risk_clean"": 0.3333333333333333, ""regime_align"": 0.0, ""liquidity"": 0.34899328859060397, ""weights"": {""coverage"": 0.25, ""confluence"": 0.25, ""risk_clean"": 0.2, ""regime_align"": 0.2, ""liquidity"": 0.1}}",US88034P1093,TME,TME,Tech 💻,16.98,0.45702428984611204,0.3003175215857306,0.49355083185289506,5813006.0,79318469.53098297,19.91362503528595,-0.31479073078932585,neutral,0.019249628470205504,bear,-0.25469005116904364,2026-03-12,-0.22359482805715325,Communication Services,Internet Content & Information,China,USD,2.2097383360633938,12.975281095479207,0.0,stock,S19 Medien & Unterhaltung,pillar,75.0,manual thematic assignment after stack redesign,"media, entertainment, streaming"
PL,Planet Labs PBC,PL,25.530000686645508,,538.2500171661377,,,,,,,,,,,,,,,,,,,,,,,,,,US72703X1063,PL,PL,,,1.023285820973208,0.4180659122849789,0.31481483321130943,9188333.25,234578154.18162775,13.552599977254868,0.883771433488197,neutral,0.019249628470205504,bear,-0.25469005116904364,2026-03-12,0.9975667009078097,Industrials,Aerospace & Defense,United States,,0.3537741772741132,538.2500171661377,0.0,stock,S20 Sicherheit & Verteidigung,pillar,81.0,manual thematic assignment after stack redesign,"defense, aerospace, security"
RCAT,Red Cat Holdings,RCAT,16.629499435424805,USD,235.94949648884077,0.0,0.0,Seitwärts,0.0,0.0,52.6,13.2,Zyklus-Tief,0.0,8.852,0.0,0.0,1322458240.0,7443942.0,0.0,646.4,0.0,646.4,10.416,41.83,"[100.0, 0.0, 0.0, 86.81, 73.29]",-42.066666,50.0,MED,{},US75644T1007,RCAT,RCAT,,,1.1806789030571638,0.6617664037339902,0.6007802457218128,18128735.55,301471797.5936906,10.150822486877441,0.6382415766725038,neutral,0.019249628470205504,bear,-0.25469005116904364,2026-03-12,1.0090416104773365,Industrials,Aerospace & Defense,United States,USD,2.90531926018478,235.94949648884077,0.0,stock,S20 Sicherheit & Verteidigung,pillar,81.0,manual thematic assignment after stack redesign,"defense, aerospace, security"
RHM.DE,Rheinmetall AG,RHM.DE,1550.5,EUR,23.18952311168161,103.81,5.48,BUY,1966.0,2521.79,71.8,18.7,Zyklus-Tief,22.42,47.166,49.0,-1625000.0,76487131136.0,10997999616.0,-0.0,13.3,7.64,20.94,1.135,43.98,"[26.6, 44.84, 0.0, 100.0, 20.38]",40.79185,,,,DE0007030009,RHM.DE,RHM.DE,,,0.46826323600321035,0.3121820970266272,0.27432738244908217,235215.25,364701245.125,1729.3225,-0.10340610267893924,neutral,0.019249628470205504,bear,-0.25469005116904364,2026-03-12,0.03567012556090465,Industrials,Aerospace & Defense,Germany,EUR,1.9730351857941475,23.18952311168161,0.0,stock,S20 Sicherheit & Verteidigung,pillar,81.0,manual thematic assignment after stack redesign,"defense, aerospace, security"
RKLB,"Rocket Lab USA, Inc.",RKLB,70.11499786376953,,280.43948292327923,,,,,,,,,,,,,,,,,,,,,,,,,,US7731211089,RKLB,RKLB,,,0.8345060753210632,0.5010839695763161,0.43005628041721455,16758180.5,1174999789.9581642,54.952900075912474,0.2759107848159421,neutral,0.019249628470205504,bear,-0.25469005116904364,2026-03-12,0.24358176618844607,Industrials,Aerospace & Defense,United States,,-2.5639261314293615,280.43948292327923,0.0,stock,S20 Sicherheit & Verteidigung,pillar,81.0,manual thematic assignment after stack redesign,"defense, aerospace, security"
ADA-USD,Cardano,ADA-USD,0.26313531398773193,USD,-64.22089096398544,,,,,,,,,,,,,,,,,,,,,,,,,,,ADA-USD,ADA-USD,,,0.6703067265461232,0.41919530495388024,0.7454124224957275,557430360.6,146679612.96277565,0.5140891721844674,-0.4881523902368581,neutral,0.019249628470205504,bear,-0.25469005116904364,2026-03-12,-0.10489468985042583,Cryptocurrency,Digital Currency,Global,USD,0.2278960369065386,-64.22089096398544,,crypto,S21 Finanzsystem,pillar,83.0,manual thematic assignment after stack redesign,"payments, exchanges, capital markets, crypto"
ALV.DE,ALLIANZ SE,ALV.DE,350.5,EUR,5.457050974100852,0.0,0.0,Seitwärts,0.0,0.0,65.4,58.7,Zyklus-neutral,17.98,100.0,398.0,0.0,114918481920.0,105018998784.0,0.0,5.8,10.08,15.88,127.745,41.77,"[11.6, 35.96, 0.0, 41.3, 20.39]",12.127932,30.5,LOW,"{""coverage"": 0.5714285714285714, ""confluence"": 0.2, ""risk_clean"": 0.3333333333333333, ""regime_align"": 0.0, ""liquidity"": 0.4563758389261745, ""weights"": {""coverage"": 0.25, ""confluence"": 0.25, ""risk_clean"": 0.2, ""regime_align"": 0.2, ""liquidity"": 0.1}}",DE0008404005,ALV.DE,ALV.DE,Finanzen,365.3,0.2113768231963811,0.17062423032333088,0.12350394319425395,707100.4,247838690.20000002,361.42199966430667,-0.030219520877121875,neutral,0.019249628470205504,bear,-0.25469005116904364,2026-03-12,-0.02223768539204518,Financial Services,Insurance - Diversified,Germany,EUR,-0.39783856799275874,5.457050974100852,0.0,stock,S21 Finanzsystem,pillar,83.0,manual thematic assignment after stack redesign,"payments, exchanges, capital markets, crypto"
BLK,BLACKROCK INC,BLK,924.469970703125,USD,3.6769212466926993,0.0,0.0,Seitwärts,0.0,0.0,58.7,28.1,Zyklus-neutral,10.69,24.32,192.0,0.0,177495670784.0,24216000512.0,0.0,23.4,22.93,46.33,1.0,84.09,"[46.8, 21.38, 0.0, 71.87, 27.29]",17.549316,37.4,LOW,"{""coverage"": 0.5714285714285714, ""confluence"": 0.4, ""risk_clean"": 0.3333333333333333, ""regime_align"": 0.0, ""liquidity"": 0.6442953020134228, ""weights"": {""coverage"": 0.25, ""confluence"": 0.25, ""risk_clean"": 0.2, ""regime_align"": 0.2, ""liquidity"": 0.1}}",US09247X1019,BLK,BLK,Finanzen 🏦,1107.99,0.2887652575410167,0.22957584872371564,0.2232253154481918,902486.25,834321437.0974731,1073.8805944824219,-0.13913150544573194,neutral,0.019249628470205504,bear,-0.25469005116904364,2026-03-12,-0.11729897837971215,Financial Services,Asset Management,United States,USD,-2.8070705222783765,3.6769212466926993,0.0,stock,S21 Finanzsystem,pillar,83.0,manual thematic assignment after stack redesign,"payments, exchanges, capital markets, crypto"
BTC-USD,Bitcoin,BTC-USD,70454.1875,USD,-15.847823656725513,,,,,,,,,,,,,,,,,,,,,,,,,,,BTC-USD,BTC-USD,,,0.3685326887819408,0.26400374534206705,0.497388172985468,43511413125.8,3065561258755074.5,94530.05103515626,-0.25469005116904364,neutral,0.019249628470205504,bear,-0.25469005116904364,2026-03-12,0.0,Cryptocurrency,Digital Currency,Global,USD,0.3551101825293612,-15.847823656725513,,crypto,S21 Finanzsystem,pillar,83.0,manual thematic assignment after stack redesign,"payments, exchanges, capital markets, crypto"
CME,CME Group Inc.,CME,309.9700012207031,USD,25.364275891835742,,,,,,,,,,,,,,,,,,,,,,,,,,US12572Q1058,CME,CME,Finanzen,,0.19189005755196584,0.15040623894979688,0.10130767039983157,2433105.65,754189761.3005997,270.1694132995606,0.1473171497656256,neutral,0.019249628470205504,bear,-0.25469005116904364,2026-03-12,0.22178777154909124,Financial Services,Financial Data & Stock Exchanges,United States,USD,2.1890399704532992,25.364275891835742,,stock,S21 Finanzsystem,pillar,85.0,manual gap-filling addition for derivatives and exchange infrastructure,"payments, exchanges, capital markets, crypto"
COIN,COINBASE GLB.,COIN,195.97999572753906,USD,2.216658892560308,0.0,0.0,Seitwärts,0.0,0.0,40.6,34.0,Zyklus-neutral,26.0,48.559,0.0,-1097911808.0,41830793216.0,7370428928.0,-2.62,58.9,43.66,102.56,2.404,67.14,"[100.0, 52.0, 0.0, 65.97, 63.27]",25.270573,37.0,LOW,"{""coverage"": 0.5714285714285714, ""confluence"": 0.6, ""risk_clean"": 0.0, ""regime_align"": 0.0, ""liquidity"": 0.7718120805369127, ""weights"": {""coverage"": 0.25, ""confluence"": 0.25, ""risk_clean"": 0.2, ""regime_align"": 0.2, ""liquidity"": 0.1}}",US19260Q1076,COIN,COIN,Krypto-Infrastruktur 🪙,211.68,0.7505601754177796,0.41813897273968886,0.6638953815137105,14589763.6,2859301807.993805,285.3081504058838,-0.3130935956483021,neutral,0.019249628470205504,bear,-0.25469005116904364,2026-03-12,-0.26296411937157116,Financial Services,Financial Data & Stock Exchanges,United States,USD,-1.3341434275435327,2.216658892560308,0.0,stock,S21 Finanzsystem,pillar,83.0,manual thematic assignment after stack redesign,"payments, exchanges, capital markets, crypto"
DB1.DE,DEUTSCHE BOERSE AG,DB1.DE,241.0,EUR,-7.177179828016989,55.08,0.0,Seitwärts,0.0,0.0,42.2,59.0,Zyklus-neutral,19.48,54.664,189.0,0.0,1.0,7302400000.0,0.0,4.2,27.59,31.79,1.009,64.75,"[8.4, 38.96, 0.0, 41.03, 28.01]",17.867914,,,,DE0005140008,DB1.DE,DB1.DE,Finanzen,33.53,0.24268729606223308,0.1844899244182203,0.2960801131219616,597034.35,143885278.35,236.47750045776368,0.019124439041692476,neutral,0.019249628470205504,bear,-0.25469005116904364,2026-03-12,0.10606069136604712,Financial Services,Financial Data & Stock Exchanges,Germany,EUR,1.945857116024241,-7.177179828016989,0.0,stock,S21 Finanzsystem,pillar,83.0,manual thematic assignment after stack redesign,"payments, exchanges, capital markets, crypto"
ETH-USD,Ethereum,ETH-USD,2070.250732421875,USD,8.447853889781198,,,,,,,,,,,,,,,,,,,,,,,,,,,ETH-USD,ETH-USD,,,0.6229822545207462,0.39942855352146456,0.6229452180087689,20975909441.9,43425391885308.4,3271.8722369384764,-0.36725807656871423,neutral,0.019249628470205504,bear,-0.25469005116904364,2026-03-12,-0.10689162109380368,Cryptocurrency,Digital Currency,Global,USD,0.9103984128034259,8.447853889781198,,crypto,S21 Finanzsystem,pillar,83.0,manual thematic assignment after stack redesign,"payments, exchanges, capital markets, crypto"
FIGR,Figure Technology Solutions,FIGR,37.09379959106445,USD,19.234326143734748,0.0,0.0,Seitwärts,0.0,0.0,56.2,3.2,Zyklus-Tief,0.0,68.77,0.0,0.0,8038661632.0,382600000.0,0.0,54.8,32.46,87.26,2.261,53.12,"[100.0, 0.0, 0.0, 96.84, 34.69]",38.201473,50.0,MED,{},US3493811034,FIGR,FIGR,Finanzen 🏦,,1.1681843071432603,0.6446315341509501,0.6579623943435748,7753031.25,287589387.4107599,,,neutral,0.019249628470205504,bear,-0.25469005116904364,2026-03-12,-0.042208154485075866,Financial Services,Capital Markets,United States,USD,-2.589816682167212,19.234326143734748,0.0,stock,S21 Finanzsystem,pillar,83.0,manual thematic assignment after stack redesign,"payments, exchanges, capital markets, crypto"
ICE,"Intercontinental Exchange, Inc.",ICE,158.58999633789062,USD,-5.108084355154108,,,,,,,,,,,,,,,,,,,,,,,,,,US45866F1049,ICE,ICE,Finanzen,,0.22074615155869465,0.1917319548770825,0.2252752049561486,4266211.3,676578434.4436675,167.73407203674316,-0.05451531455606384,neutral,0.019249628470205504,bear,-0.25469005116904364,2026-03-12,0.016402963185015107,Financial Services,Financial Data & Stock Exchanges,United States,USD,0.9998675472619567,-5.108084355154108,,stock,S21 Finanzsystem,pillar,85.0,manual gap-filling addition for market infrastructure coverage,"payments, exchanges, capital markets, crypto"
MA,MASTERCARD INC,MA,498.2200012207031,USD,-4.487520763235231,0.0,0.0,Seitwärts,0.0,0.0,45.5,58.4,Zyklus-neutral,209.91,245.288,64.0,16265374720.0,491219648512.0,32790999040.0,3.31,17.6,45.65,63.25,1.035,91.48,"[35.2, 100.0, 0.0, 41.63, 24.28]",23.911453,38.8,LOW,"{""coverage"": 0.5714285714285714, ""confluence"": 0.4, ""risk_clean"": 0.3333333333333333, ""regime_align"": 0.0, ""liquidity"": 0.785234899328859, ""weights"": {""coverage"": 0.25, ""confluence"": 0.25, ""risk_clean"": 0.2, ""regime_align"": 0.2, ""liquidity"": 0.1}}",US57636Q1040,MA,MA,Finanzen,521.34,0.23895965047529294,0.18884008284973247,0.16950902150929248,3699968.35,1843398235.853563,558.1619720458984,-0.10739171392397584,neutral,0.019249628470205504,bear,-0.25469005116904364,2026-03-12,-0.04941510302554475,Financial Services,Credit Services,United States,USD,-1.1468251546223995,-4.487520763235231,0.0,stock,S21 Finanzsystem,pillar,83.0,manual thematic assignment after stack redesign,"payments, exchanges, capital markets, crypto"
NRDS,NERDWALLET INC,NRDS,10.489999771118164,USD,14.021739006493172,0.0,0.0,Seitwärts,0.0,0.0,41.2,18.1,Zyklus-Tief,20.23,3.554,0.0,65625000.0,640464896.0,795000000.0,10.25,12.4,9.22,21.62,3.698,78.36,"[24.8, 40.46, 0.0, 81.85, 50.24]",6.934785,20.0,LOW,"{""coverage"": 0.5714285714285714, ""confluence"": 0.2, ""risk_clean"": 0.0, ""regime_align"": 0.0, ""liquidity"": 0.0738255033557047, ""weights"": {""coverage"": 0.25, ""confluence"": 0.25, ""risk_clean"": 0.2, ""regime_align"": 0.2, ""liquidity"": 0.1}}",US64082B1026,NRDS,NRDS,Finanzen 🏦,12.38,0.5624496770241464,0.36406325519221777,0.42435656618822903,1209572.7,12688417.34615078,11.671600012779235,-0.10123721172481381,neutral,0.019249628470205504,bear,-0.25469005116904364,2026-03-12,-0.2646809221696087,Communication Services,Internet Content & Information,United States,USD,-1.5947474552282959,14.021739006493172,0.0,stock,S21 Finanzsystem,pillar,83.0,manual thematic assignment after stack redesign,"payments, exchanges, capital markets, crypto"
PGY,Pagaya Technologies Ltd.,PGY,10.890000343322754,USD,6.347661979816754,0.0,0.0,Seitwärts,0.0,0.0,52.6,0.5,Zyklus-Tief,-36.31,141.786,0.0,196523376.0,1852567424.0,1245945984.0,10.61,36.1,-15.32,20.78,5.113,63.62,"[72.2, 0.0, 0.0, 99.55, 76.3]",4.0632296,21.4,LOW,"{""coverage"": 0.5714285714285714, ""confluence"": 0.2, ""risk_clean"": 0.0, ""regime_align"": 0.0, ""liquidity"": 0.20805369127516782, ""weights"": {""coverage"": 0.25, ""confluence"": 0.25, ""risk_clean"": 0.2, ""regime_align"": 0.2, ""liquidity"": 0.1}}",IL0011858912,PGY,PGY,,,0.8555138426061062,0.5201198238909281,0.757133074416896,3403462.8,37063711.06048622,24.770674982070922,-0.560367234594739,neutral,0.019249628470205504,bear,-0.25469005116904364,2026-03-12,-0.5343162395139434,Technology,Software - Infrastructure,United States,USD,-5.139366049126526,6.347661979816754,0.0,stock,S21 Finanzsystem,pillar,83.0,manual thematic assignment after stack redesign,"payments, exchanges, capital markets, crypto"
