Ticker,Name,Yahoo,Akt. Kurs,Währung,Perf %,Score,CRV,Elliott-Signal,Elliott-Einstieg,Elliott-Ausstieg,MC-Chance,Zyklus %,Zyklus-Status,ROE %,Debt/Equity,Div. Rendite %,FCF,Enterprise Value,Revenue,FCF Yield %,Growth %,Margin %,Rule of 40,Current Ratio,Institutional Ownership %,Radar Vector,PE,ConfidenceScore,ConfidenceLabel,ConfidenceBreakdown,ISIN,Symbol,YahooSymbol,Sektor,Akt. Kurs [€],Volatility,DownsideDev,MaxDrawdown,AvgVolume,DollarVolume,SMA200,Trend200,MarketRegimeStock,MarketTrend200Stock,MarketRegimeCrypto,MarketTrend200Crypto,MarketDate,RS3M,Sector,Industry,Country,Currency
ORCL,ORACLE CORP,ORCL,159.89,USD,2.11,0.0,0.0,Seitwärts,0.0,0.0,47.1,57.0,Zyklus-neutral,69.03,432.511,125.0,-10208000000.0,571854749696.0,61015998464.0,-1.79,14.2,25.28,39.48,0.909,45.01,"[28.4, 100.0, 0.0, 42.99, 50.22]",20.229126,32.9,LOW,"{""coverage"": 0.5714285714285714, ""confluence"": 0.4, ""risk_clean"": 0.0, ""regime_align"": 0.0, ""liquidity"": 0.8657718120805369, ""weights"": {""coverage"": 0.25, ""confluence"": 0.25, ""risk_clean"": 0.2, ""regime_align"": 0.2, ""liquidity"": 0.1}}",,ORCL,ORCL,Tech 💻,174.77,0.038805,0.020161,0.582499,29251478.33,4677018852.86,219.4813,-0.27151,bull,0.07484089439742303,bear,-0.3370805524066197,2026-02-11,-0.364534,,,,
MU,MICRON TECHNOLOGY INC,MU,373.25,USD,-2.67,0.0,0.0,Seitwärts,0.0,0.0,76.3,0.0,Zyklus-Tief,22.55,21.244,12.0,444249984.0,422271320064.0,42311999488.0,0.11,56.7,28.15,84.85,2.46,83.37,"[100.0, 45.1, 0.0, 100.0, 21.56]",8.597669,38.4,LOW,"{""coverage"": 0.5714285714285714, ""confluence"": 0.6, ""risk_clean"": 0.0, ""regime_align"": 0.0, ""liquidity"": 0.912751677852349, ""weights"": {""coverage"": 0.25, ""confluence"": 0.25, ""risk_clean"": 0.2, ""regime_align"": 0.2, ""liquidity"": 0.1}}",,MU,MU,Tech 💻,414.04,0.040276,0.026743,0.393162,32393020.0,12090694715.0,187.5647,0.98998,bull,0.07484089439742303,bear,-0.3370805524066197,2026-02-11,0.534869,,,,
CVX,CHEVRON CORP,CVX,182.26,USD,-0.19,0.0,0.0,Seitwärts,0.0,0.0,61.0,80.8,Zyklus-Hoch,7.16,21.239,391.0,0.0,400448815104.0,186030997504.0,0.0,-6.0,6.61,0.61,1.0,68.9,"[0.0, 14.32, 0.0, 19.2, 14.89]",19.885374,28.9,LOW,"{""coverage"": 0.5714285714285714, ""confluence"": 0.0, ""risk_clean"": 0.3333333333333333, ""regime_align"": 0.0, ""liquidity"": 0.7919463087248322, ""weights"": {""coverage"": 0.25, ""confluence"": 0.25, ""risk_clean"": 0.2, ""regime_align"": 0.2, ""liquidity"": 0.1}}",,CVX,CVX,Energie ⚡,168.91,0.015783,0.013264,0.206397,10522985.0,1917919188.3,150.7494,0.209026,bull,0.07484089439742303,bear,-0.3370805524066197,2026-02-11,0.15428,,,,
PM,PHILIP MORRIS INTERNATIONAL INC,PM,182.69,USD,0.47,0.0,0.0,Seitwärts,0.0,0.0,62.7,57.4,Zyklus-neutral,0.0,100.0,322.0,8938874880.0,331078795264.0,40647999488.0,2.7,6.8,27.92,34.72,0.958,82.91,"[13.6, 0.0, 0.0, 42.6, 16.42]",19.94217,32.9,LOW,"{""coverage"": 0.5714285714285714, ""confluence"": 0.2, ""risk_clean"": 0.3333333333333333, ""regime_align"": 0.0, ""liquidity"": 0.697986577181208, ""weights"": {""coverage"": 0.25, ""confluence"": 0.25, ""risk_clean"": 0.2, ""regime_align"": 0.2, ""liquidity"": 0.1}}",,PM,PM,Konsum 🚬,177.68,0.015495,0.012774,0.206364,5766315.0,1053448101.43,163.961,0.114228,bull,0.07484089439742303,bear,-0.3370805524066197,2026-02-11,0.16731,,,,
ISRG,INTUITIVE SURGICAL INC,ISRG,495.15,USD,0.47,0.0,0.0,Seitwärts,0.0,0.0,44.7,47.5,Zyklus-neutral,16.69,0.953,0.0,2274837504.0,170196434944.0,10064700416.0,1.34,18.8,28.38,47.18,4.875,88.83,"[37.6, 33.38, 52.35, 52.5, 15.13]",43.30517,32.5,LOW,"{""coverage"": 0.5714285714285714, ""confluence"": 0.2, ""risk_clean"": 0.3333333333333333, ""regime_align"": 0.0, ""liquidity"": 0.6577181208053692, ""weights"": {""coverage"": 0.25, ""confluence"": 0.25, ""risk_clean"": 0.2, ""regime_align"": 0.2, ""liquidity"": 0.1}}",,ISRG,ISRG,Pharma 🧪,526.07,0.02239,0.014949,0.293995,1896040.0,938824194.43,516.3854,-0.041123,bull,0.07484089439742303,bear,-0.3370805524066197,2026-02-11,-0.150373,,,,
BLK,BLACKROCK INC,BLK,1087.78,USD,0.73,0.0,0.0,Seitwärts,0.0,0.0,58.7,28.1,Zyklus-neutral,10.69,24.32,192.0,0.0,177495670784.0,24216000512.0,0.0,23.4,22.93,46.33,1.0,84.09,"[46.8, 21.38, 0.0, 71.87, 27.29]",17.549316,37.4,LOW,"{""coverage"": 0.5714285714285714, ""confluence"": 0.4, ""risk_clean"": 0.3333333333333333, ""regime_align"": 0.0, ""liquidity"": 0.6442953020134228, ""weights"": {""coverage"": 0.25, ""confluence"": 0.25, ""risk_clean"": 0.2, ""regime_align"": 0.2, ""liquidity"": 0.1}}",,BLK,BLK,Finanzen 🏦,1107.99,0.017652,0.013324,0.174681,692778.33,753590435.73,1068.0297,0.018492,bull,0.07484089439742303,bear,-0.3370805524066197,2026-02-11,-0.024521,,,,
SYK,STRYKER CORP,SYK,361.06,USD,1.4,0.0,0.0,Seitwärts,0.0,0.0,45.3,47.5,Zyklus-neutral,15.08,66.276,97.0,5600750080.0,148864450560.0,25116000256.0,3.76,11.4,12.92,24.32,1.893,82.26,"[22.8, 30.16, 0.0, 52.47, 22.98]",21.582815,27.3,LOW,"{""coverage"": 0.5714285714285714, ""confluence"": 0.0, ""risk_clean"": 0.3333333333333333, ""regime_align"": 0.0, ""liquidity"": 0.6375838926174496, ""weights"": {""coverage"": 0.25, ""confluence"": 0.25, ""risk_clean"": 0.2, ""regime_align"": 0.2, ""liquidity"": 0.1}}",,SYK,SYK,Pharma 🧪,354.05,0.013895,0.009456,0.145419,1854503.33,669586969.01,373.3254,-0.032854,bull,0.07484089439742303,bear,-0.3370805524066197,2026-02-11,-0.017915,,,,
VALE,VALE SA,VALE,16.74,USD,-0.3,0.0,0.0,Seitwärts,0.0,0.0,74.7,39.4,Zyklus-neutral,13.27,50.201,746.0,-951249984.0,158490378240.0,213320007680.0,-0.6,7.0,14.15,21.15,1.237,19.84,"[14.0, 26.54, 0.0, 60.61, 18.24]",7.5537767,27.1,LOW,"{""coverage"": 0.5714285714285714, ""confluence"": 0.0, ""risk_clean"": 0.3333333333333333, ""regime_align"": 0.0, ""liquidity"": 0.6174496644295302, ""weights"": {""coverage"": 0.25, ""confluence"": 0.25, ""risk_clean"": 0.2, ""regime_align"": 0.2, ""liquidity"": 0.1}}",,VALE,VALE,Mining ⛏️,16.39,0.019336,0.013539,0.189401,35999535.0,602632207.66,11.2468,0.48843,bull,0.07484089439742303,bear,-0.3370805524066197,2026-02-11,0.343208,,,,
NXP,NXP SEMICONDUCTORS NV,NXP,14.4,USD,0.7,0.0,0.0,Seitwärts,0.0,0.0,48.7,100.0,Zyklus-Hoch,1.13,100.0,446.0,0.0,741452096.0,34414504.0,0.0,9.1,24.21,33.31,4.03,15.78,"[18.2, 2.26, 0.0, 0.0, 25.0]",0.0,26.6,LOW,"{""coverage"": 0.5714285714285714, ""confluence"": 0.2, ""risk_clean"": 0.3333333333333333, ""regime_align"": 0.0, ""liquidity"": 0.06040268456375841, ""weights"": {""coverage"": 0.25, ""confluence"": 0.25, ""risk_clean"": 0.2, ""regime_align"": 0.2, ""liquidity"": 0.1}}",,NXP,NXP,Tech 💻,13.93,0.004511,0.0035,0.082835,192681.67,2774615.93,13.9343,0.03342,bull,0.07484089439742303,bear,-0.3370805524066197,2026-02-11,-0.018941,,,,
BIDU,BAIDU INC,BIDU,147.66,USD,0.47,0.0,0.0,Seitwärts,0.0,0.0,65.8,26.0,Zyklus-neutral,3.08,33.81,0.0,21750999040.0,396094570496.0,130462998528.0,5.49,-7.1,6.9,-0.2,1.907,23.06,"[0.0, 6.16, 0.0, 73.98, 26.0]",17.818422,26.7,LOW,"{""coverage"": 0.5714285714285714, ""confluence"": 0.0, ""risk_clean"": 0.3333333333333333, ""regime_align"": 0.0, ""liquidity"": 0.5771812080536913, ""weights"": {""coverage"": 0.25, ""confluence"": 0.25, ""risk_clean"": 0.2, ""regime_align"": 0.2, ""liquidity"": 0.1}}",,BIDU,BIDU,Tech 💻,158.08,0.031005,0.018743,0.25022,3224371.67,476110732.11,111.282,0.326899,bull,0.07484089439742303,bear,-0.3370805524066197,2026-02-11,0.137707,,,,
OXY,OCCIDENTAL PETROLEUM CORP,OXY,46.27,USD,-0.84,42.04,1.07,BUY,46.95,51.24,50.3,75.7,Zyklus-neutral,5.96,62.221,206.0,3033125120.0,75094687744.0,26601000960.0,4.04,-7.7,8.17,0.47,0.935,51.31,"[0.0, 11.92, 0.0, 44.3, 7.41]",41.212414,,,,,OXY,OXY,Energie ⚡,44.53,0.023559,0.018469,0.303237,10098211.67,467244258.44,42.9315,0.077764,bull,0.07484089439742303,bear,-0.3370805524066197,2026-02-11,0.092005,,,,
TME,TENCENT MUSIC ENTERTAINMENT GROUP,TME,16.88,USD,3.75,0.0,0.0,Seitwärts,0.0,0.0,55.8,84.0,Zyklus-Hoch,14.79,4.524,107.0,5382750208.0,36124852224.0,31719000064.0,14.9,20.6,34.08,54.68,2.085,63.88,"[41.2, 29.58, 0.0, 15.98, 46.52]",16.826365,34.4,LOW,"{""coverage"": 0.5714285714285714, ""confluence"": 0.4, ""risk_clean"": 0.3333333333333333, ""regime_align"": 0.0, ""liquidity"": 0.34899328859060397, ""weights"": {""coverage"": 0.25, ""confluence"": 0.25, ""risk_clean"": 0.2, ""regime_align"": 0.2, ""liquidity"": 0.1}}",,TME,TME,Tech 💻,16.98,0.030237,0.018804,0.39909,5758666.67,97206288.5,19.961,-0.154351,bull,0.07484089439742303,bear,-0.3370805524066197,2026-02-11,-0.241337,,,,
KEP,KOREA ELECTRIC POWER CORP,KEP,20.9,USD,-3.82,106.61,5.08,BUY,23.41,31.51,77.9,12.6,Zyklus-Tief,19.12,279.916,45.0,1394938609664.0,127486264344576.0,97275598602240.0,1.09,5.6,8.47,14.07,0.481,1.78,"[11.2, 38.24, 0.0, 100.0, 30.73]",3.3700979,,,,,KEP,KEP,Energie ⚡,21.35,0.031709,0.017955,0.15587,545110.0,11392798.79,14.5062,0.440758,bull,0.07484089439742303,bear,-0.3370805524066197,2026-02-11,0.335024,,,,
ON,ON SEMICONDUCTOR CORP,ON,67.38,USD,3.5,55.8,1.76,BUY,66.86,79.21,57.1,88.0,Zyklus-Hoch,1.5,39.064,0.0,1250724992.0,27005202432.0,5995400192.0,4.63,-11.2,2.02,-9.18,4.522,109.63,"[0.0, 3.0, 0.0, 31.95, 17.06]",16.742908,,,,,ON,ON,Tech 💻,63.02,0.037033,0.024946,0.426803,9457910.0,637273949.82,51.9871,0.296092,bull,0.07484089439742303,bear,-0.3370805524066197,2026-02-11,0.37417,,,,
INCY,INCYTE CORP,INCY,100.05,USD,-8.24,0.0,0.0,Seitwärts,0.0,0.0,64.9,14.5,Zyklus-Tief,30.39,0.887,0.0,531249760.0,18516510720.0,4813105152.0,2.87,20.0,24.7,44.7,3.195,106.03,"[40.0, 60.78, 55.65, 85.47, 21.36]",11.185932,35.8,LOW,"{""coverage"": 0.5714285714285714, ""confluence"": 0.4, ""risk_clean"": 0.3333333333333333, ""regime_align"": 0.0, ""liquidity"": 0.4832214765100671, ""weights"": {""coverage"": 0.25, ""confluence"": 0.25, ""risk_clean"": 0.2, ""regime_align"": 0.2, ""liquidity"": 0.1}}",,INCY,INCY,Pharma 🧪,103.99,0.022389,0.016097,0.258468,2087193.33,208823699.37,84.9469,0.177795,bull,0.07484089439742303,bear,-0.3370805524066197,2026-02-11,-0.090524,,,,
PKX,POSCO HOLDINGS INC,PKX,63.73,USD,0.27,64.27,2.86,BUY,65.49,81.98,64.0,47.7,Zyklus-neutral,0.81,45.676,278.0,0.0,19552163332096.0,69095001161728.0,0.0,-5.4,0.95,-4.45,1.896,2.67,"[0.0, 1.62, 0.0, 72.33, 23.17]",12.655211,,,,,PKX,PKX,Mining ⛏️,63.17,0.026449,0.013843,0.255735,184406.67,11752236.78,52.3091,0.218336,bull,0.07484089439742303,bear,-0.3370805524066197,2026-02-11,0.196214,,,,
SNN,SMITH & NEPHEW PLC,SNN,35.38,USD,0.91,0.0,0.0,Seitwärts,0.0,0.0,67.3,100.0,Zyklus-Hoch,9.14,62.392,215.0,700875008.0,33722298368.0,5944000000.0,2.08,4.7,8.26,12.96,3.003,7.72,"[9.4, 18.28, 0.0, 0.0, 16.69]",19.562094,22.6,LOW,"{""coverage"": 0.5714285714285714, ""confluence"": 0.0, ""risk_clean"": 0.3333333333333333, ""regime_align"": 0.0, ""liquidity"": 0.1610738255033557, ""weights"": {""coverage"": 0.25, ""confluence"": 0.25, ""risk_clean"": 0.2, ""regime_align"": 0.2, ""liquidity"": 0.1}}",,SNN,SNN,Pharma 🧪,34.07,0.019046,0.01406,0.16887,724150.0,25620427.77,32.9119,0.07499,bull,0.07484089439742303,bear,-0.3370805524066197,2026-02-11,0.030131,,,,
UEC,URANIUM ENERGY CORP,UEC,16.34,USD,-4.44,0.0,0.0,Seitwärts,0.0,0.0,65.3,15.0,Zyklus-Tief,-7.29,0.147,0.0,-61173248.0,7445595648.0,49750000.0,-0.82,0.0,-156.46,-156.46,27.716,85.09,"[0.0, 0.0, 92.65, 85.02, 0.0]",225.37932,19.0,LOW,"{""coverage"": 0.5714285714285714, ""confluence"": 0.0, ""risk_clean"": 0.0, ""regime_align"": 0.0, ""liquidity"": 0.4697986577181208, ""weights"": {""coverage"": 0.25, ""confluence"": 0.25, ""risk_clean"": 0.2, ""regime_align"": 0.2, ""liquidity"": 0.1}}",,UEC,UEC,Mining ⛏️,19.25,0.048179,0.02542,0.433428,11036848.33,180342103.45,11.01,0.484112,bull,0.07484089439742303,bear,-0.3370805524066197,2026-02-11,0.304775,,,,
QS,QUANTUMSCAPE CORP,QS,8.94,USD,-2.51,0.0,0.0,Seitwärts,0.0,0.0,58.9,60.4,Zyklus-neutral,-38.65,6.004,0.0,-116634872.0,4444975104.0,1.0,-2.62,0.0,0.0,0.0,21.138,32.36,"[0.0, 0.0, 0.0, 39.58, 36.84]",-13.218594,18.4,LOW,"{""coverage"": 0.5714285714285714, ""confluence"": 0.0, ""risk_clean"": 0.0, ""regime_align"": 0.0, ""liquidity"": 0.41610738255033564, ""weights"": {""coverage"": 0.25, ""confluence"": 0.25, ""risk_clean"": 0.2, ""regime_align"": 0.2, ""liquidity"": 0.1}}",,QS,QS,Industrie/Auto 🚗,10.14,0.065152,0.034011,0.579176,16616740.0,148553648.63,9.8691,-0.094145,bull,0.07484089439742303,bear,-0.3370805524066197,2026-02-11,-0.496664,,,,
FLNC,FLUENCE ENERGY INC,FLNC,18.99,USD,-2.11,0.0,0.0,Seitwärts,0.0,0.0,61.4,3.7,Zyklus-Tief,-14.46,82.778,0.0,-98396624.0,2566774016.0,2551276032.0,-3.83,154.4,-2.04,152.36,1.483,75.93,"[100.0, 0.0, 0.0, 96.3, 0.0]",87.467186,23.0,LOW,"{""coverage"": 0.5714285714285714, ""confluence"": 0.2, ""risk_clean"": 0.0, ""regime_align"": 0.0, ""liquidity"": 0.3691275167785235, ""weights"": {""coverage"": 0.25, ""confluence"": 0.25, ""risk_clean"": 0.2, ""regime_align"": 0.2, ""liquidity"": 0.1}}",,FLNC,FLNC,Energie ⚡,29.16,0.069937,0.0444,0.509511,6218765.0,118094345.93,13.2273,0.43567,bull,0.07484089439742303,bear,-0.3370805524066197,2026-02-11,-0.12115,,,,
CSTM,CONSTELLIUM SE,CSTM,24.64,USD,-0.24,0.0,0.0,Seitwärts,0.0,0.0,75.4,36.6,Zyklus-neutral,12.18,247.045,0.0,27942560.0,5423435776.0,7968999936.0,0.52,20.2,1.42,21.62,1.277,95.58,"[40.4, 24.36, 0.0, 63.36, 17.64]",15.379264,27.7,LOW,"{""coverage"": 0.5714285714285714, ""confluence"": 0.2, ""risk_clean"": 0.3333333333333333, ""regime_align"": 0.0, ""liquidity"": 0.17449664429530198, ""weights"": {""coverage"": 0.25, ""confluence"": 0.25, ""risk_clean"": 0.2, ""regime_align"": 0.2, ""liquidity"": 0.1}}",,CSTM,CSTM,Mining ⛏️,22.72,0.032369,0.018703,0.372453,1320126.67,32527920.26,15.6674,0.572692,bull,0.07484089439742303,bear,-0.3370805524066197,2026-02-11,0.521969,,,,
NRDS,NERDWALLET INC,NRDS,10.27,USD,0.1,0.0,0.0,Seitwärts,0.0,0.0,41.2,18.1,Zyklus-Tief,20.23,3.554,0.0,65625000.0,640464896.0,795000000.0,10.25,12.4,9.22,21.62,3.698,78.36,"[24.8, 40.46, 0.0, 81.85, 50.24]",6.934785,20.0,LOW,"{""coverage"": 0.5714285714285714, ""confluence"": 0.2, ""risk_clean"": 0.0, ""regime_align"": 0.0, ""liquidity"": 0.0738255033557047, ""weights"": {""coverage"": 0.25, ""confluence"": 0.25, ""risk_clean"": 0.2, ""regime_align"": 0.2, ""liquidity"": 0.1}}",,NRDS,NRDS,Finanzen 🏦,12.38,0.036542,0.02748,0.44206,825366.67,8476516.04,11.6598,-0.119196,bull,0.07484089439742303,bear,-0.3370805524066197,2026-02-11,-0.281637,,,,
LGO,LARGO INC,LGO,1.68,USD,0.6,67.3,3.04,BUY,1.51,2.19,46.2,96.7,Zyklus-Hoch,-38.41,77.781,0.0,5307000.0,244189840.0,111884000.0,2.17,11.2,-57.33,-46.13,0.496,51.58,"[22.4, 0.0, 0.0, 23.29, 57.93]",18.666666,,,,,LGO,LGO,Mining ⛏️,1.35,0.057285,0.043879,0.646825,899830.0,1511714.35,1.3437,0.250279,bull,0.07484089439742303,bear,-0.3370805524066197,2026-02-11,0.506715,,,,
KO,Coca-Cola,KO,76.81,USD,-1.49,0.0,0.0,Seitwärts,0.0,0.0,59.6,63.0,Zyklus-neutral,42.44,144.771,262.0,1412875008.0,369796448256.0,47663001600.0,0.38,5.1,27.34,32.44,1.211,66.16,"[10.2, 84.88, 0.0, 37.01, 15.88]",22.126135,38.5,LOW,"{""coverage"": 0.5714285714285714, ""confluence"": 0.4, ""risk_clean"": 0.3333333333333333, ""regime_align"": 0.0, ""liquidity"": 0.7516778523489933, ""weights"": {""coverage"": 0.25, ""confluence"": 0.25, ""risk_clean"": 0.2, ""regime_align"": 0.2, ""liquidity"": 0.1}}",,KO,KO,Konsum 🥤,73.26,0.010739,0.006411,0.098185,17815150.0,1368381628.01,69.4444,0.106065,bull,0.07484089439742303,bear,-0.3370805524066197,2026-02-11,0.061809,,,,
JNJ,Johnson & Johnson,JNJ,238.35,USD,-0.12,0.0,0.0,Seitwärts,0.0,0.0,79.0,76.2,Zyklus-neutral,35.56,57.766,218.0,0.0,601488490496.0,94193000448.0,0.0,9.1,28.46,37.56,1.0,75.59,"[18.2, 71.12, 0.0, 23.78, 14.01]",18.998785,38.9,LOW,"{""coverage"": 0.5714285714285714, ""confluence"": 0.4, ""risk_clean"": 0.3333333333333333, ""regime_align"": 0.0, ""liquidity"": 0.7986577181208053, ""weights"": {""coverage"": 0.25, ""confluence"": 0.25, ""risk_clean"": 0.2, ""regime_align"": 0.2, ""liquidity"": 0.1}}",,JNJ,JNJ,Pharma 🧪,224.44,0.012017,0.009616,0.127251,9128026.67,2175665211.71,181.0949,0.316161,bull,0.07484089439742303,bear,-0.3370805524066197,2026-02-11,0.251078,,,,
PG,Procter & Gamble,PG,159.08,USD,1.11,0.0,0.0,Seitwärts,0.0,0.0,47.5,86.3,Zyklus-Hoch,31.56,68.719,266.0,13253374976.0,396559024128.0,85259001856.0,3.34,1.5,19.3,20.8,0.724,70.71,"[3.0, 63.12, 0.0, 13.71, 16.78]",21.694807,38.7,LOW,"{""coverage"": 0.5714285714285714, ""confluence"": 0.4, ""risk_clean"": 0.3333333333333333, ""regime_align"": 0.0, ""liquidity"": 0.7785234899328859, ""weights"": {""coverage"": 0.25, ""confluence"": 0.25, ""risk_clean"": 0.2, ""regime_align"": 0.2, ""liquidity"": 0.1}}",,PG,PG,Konsum 🧼,148.27,0.011912,0.008816,0.20102,10990011.67,1748291076.06,151.6806,0.048783,bull,0.07484089439742303,bear,-0.3370805524066197,2026-02-11,0.055439,,,,
ABT,Abbott Laboratories,ABT,112.28,USD,1.09,0.0,0.0,Seitwärts,0.0,0.0,40.7,80.8,Zyklus-Hoch,13.16,25.31,224.0,0.0,200792539136.0,44328001536.0,0.0,4.4,14.72,19.12,1.0,81.66,"[8.8, 26.32, 0.0, 19.21, 25.41]",17.985203,27.7,LOW,"{""coverage"": 0.5714285714285714, ""confluence"": 0.0, ""risk_clean"": 0.3333333333333333, ""regime_align"": 0.0, ""liquidity"": 0.6778523489932886, ""weights"": {""coverage"": 0.25, ""confluence"": 0.25, ""risk_clean"": 0.2, ""regime_align"": 0.2, ""liquidity"": 0.1}}",,ABT,ABT,Pharma 🧪,107.46,0.014687,0.013447,0.229497,8926846.67,1002306332.84,127.3515,-0.118345,bull,0.07484089439742303,bear,-0.3370805524066197,2026-02-11,-0.141496,,,,
PEP,PepsiCo,PEP,166.97,USD,0.3,0.0,0.0,Seitwärts,0.0,0.0,61.6,78.4,Zyklus-neutral,42.85,258.081,341.0,8232750080.0,271828385792.0,93924999168.0,3.03,5.6,8.77,14.37,0.853,79.71,"[11.2, 85.7, 0.0, 21.64, 16.48]",18.30416,33.5,LOW,"{""coverage"": 0.5714285714285714, ""confluence"": 0.2, ""risk_clean"": 0.3333333333333333, ""regime_align"": 0.0, ""liquidity"": 0.7583892617449665, ""weights"": {""coverage"": 0.25, ""confluence"": 0.25, ""risk_clean"": 0.2, ""regime_align"": 0.2, ""liquidity"": 0.1}}",,PEP,PEP,Konsum 🥨,148.02,0.014396,0.008372,0.17792,8495328.33,1418464982.19,140.5937,0.187606,bull,0.07484089439742303,bear,-0.3370805524066197,2026-02-11,0.144886,,,,
HMY,Harmony Gold Mining Company,HMY,21.28,USD,-1.02,0.0,0.0,Seitwärts,0.0,0.0,60.2,27.3,Zyklus-neutral,32.52,4.925,98.0,10437374976.0,2812910080.0,73896001536.0,371.05,22.7,19.46,42.16,1.72,23.91,"[45.4, 65.04, 0.0, 72.74, 27.31]",8.793388,32.7,LOW,"{""coverage"": 0.5714285714285714, ""confluence"": 0.6, ""risk_clean"": 0.0, ""regime_align"": 0.0, ""liquidity"": 0.34228187919463093, ""weights"": {""coverage"": 0.25, ""confluence"": 0.25, ""risk_clean"": 0.2, ""regime_align"": 0.2, ""liquidity"": 0.1}}",,HMY,HMY,Tech 💻,,0.04031,0.028782,0.306393,4469238.33,95105394.8,17.0993,0.244495,bull,0.07484089439742303,bear,-0.3370805524066197,2026-02-11,0.261411,,,,
RHM.DE,Rheinmetall AG,RHM.DE,1629.0,EUR,-1.21,103.81,5.48,BUY,1966.0,2521.79,71.8,18.7,Zyklus-Tief,22.42,47.166,49.0,-1625000.0,76487131136.0,10997999616.0,-0.0,13.3,7.64,20.94,1.135,43.98,"[26.6, 44.84, 0.0, 100.0, 20.38]",40.79185,,,,,RHM.DE,RHM.DE,,,0.032788,0.019722,0.274327,230453.32,375408452.85,1735.6717,-0.061458,bull,0.07484089439742303,bear,-0.3370805524066197,2026-02-11,-0.080823,,,,
STLA,Stellantis N.V.,STLA,7.48,USD,2.33,0.0,0.0,Seitwärts,0.0,0.0,39.0,15.0,Zyklus-Tief,-3.06,55.559,1058.0,-8076749824.0,31891654656.0,146121998336.0,-25.33,-12.7,-1.64,-14.34,1.061,46.24,"[0.0, 0.0, 0.0, 84.99, 45.88]",4.304615,17.8,LOW,"{""coverage"": 0.5714285714285714, ""confluence"": 0.0, ""risk_clean"": 0.0, ""regime_align"": 0.0, ""liquidity"": 0.3557046979865772, ""weights"": {""coverage"": 0.25, ""confluence"": 0.25, ""risk_clean"": 0.2, ""regime_align"": 0.2, ""liquidity"": 0.1}}",,STLA,STLA,Konsum 🥨,,0.036561,0.02787,0.442498,14364515.0,107446572.47,10.077,-0.257712,bull,0.07484089439742303,bear,-0.3370805524066197,2026-02-11,-0.304101,,,,
SMX,SMX (Security Matters) Public,SMX,16.07,USD,15.61,0.0,0.0,Seitwärts,0.0,0.0,35.1,53.8,Zyklus-neutral,-210.65,50.074,0.0,-14249375.0,22898526.0,1.0,-62.23,0.0,0.0,0.0,0.079,0.07,"[0.0, 0.0, 0.0, 46.18, 25.0]",0.0,16.4,LOW,"{""coverage"": 0.5714285714285714, ""confluence"": 0.0, ""risk_clean"": 0.0, ""regime_align"": 0.0, ""liquidity"": 0.21476510067114096, ""weights"": {""coverage"": 0.25, ""confluence"": 0.25, ""risk_clean"": 0.2, ""regime_align"": 0.2, ""liquidity"": 0.1}}",,SMX,SMX,Tech 💻,,0.386803,0.105655,0.999071,3224155.0,51812169.87,143.0244,-0.887642,bull,0.07484089439742303,bear,-0.3370805524066197,2026-02-11,8.418371,,,,
DVLT,Datavault AI Inc.,DVLT,0.74,USD,-3.9,0.0,0.0,Seitwärts,0.0,0.0,44.8,71.3,Zyklus-neutral,-165.72,29.069,0.0,-28070000.0,238018480.0,6170000.0,-11.79,147.8,0.0,147.8,0.684,3.15,"[100.0, 0.0, 0.0, 28.75, 100.0]",0.0,21.6,LOW,"{""coverage"": 0.5714285714285714, ""confluence"": 0.2, ""risk_clean"": 0.0, ""regime_align"": 0.0, ""liquidity"": 0.22818791946308725, ""weights"": {""coverage"": 0.25, ""confluence"": 0.25, ""risk_clean"": 0.2, ""regime_align"": 0.2, ""liquidity"": 0.1}}",,DVLT,DVLT,Tech 💻,,0.130132,0.046829,0.847953,72482015.0,53636691.79,1.0363,-0.285921,bull,0.07484089439742303,bear,-0.3370805524066197,2026-02-11,-0.5967,,,,
PGY,Pagaya Technologies Ltd.,PGY,13.68,USD,-3.59,0.0,0.0,Seitwärts,0.0,0.0,52.6,0.5,Zyklus-Tief,-36.31,141.786,0.0,196523376.0,1852567424.0,1245945984.0,10.61,36.1,-15.32,20.78,5.113,63.62,"[72.2, 0.0, 0.0, 99.55, 76.3]",4.0632296,21.4,LOW,"{""coverage"": 0.5714285714285714, ""confluence"": 0.2, ""risk_clean"": 0.0, ""regime_align"": 0.0, ""liquidity"": 0.20805369127516782, ""weights"": {""coverage"": 0.25, ""confluence"": 0.25, ""risk_clean"": 0.2, ""regime_align"": 0.2, ""liquidity"": 0.1}}",,PGY,PGY,,,0.056866,0.032814,0.687743,3711890.0,50778656.33,24.9264,-0.451185,bull,0.07484089439742303,bear,-0.3370805524066197,2026-02-11,-0.47506,,,,
